"div_stock_code","div_year","div_status","dividend_y_%","div_dividend(RM)","annual_eps","annual_dp(%)"
"7412","2019","N","0","0","-0.16","0"
"7412","2020","N","0","0","-0.054","0"
"7412","2021","N","0","0","0.093","0"
"7412","2022","N","0","0","0.052","0"
"7439","2022","Y","2.5","0.03","0.543","0"
"7471","2018","N","0","0","-0.026","0"
"7471","2019","N","0","0","0.01","0"
"7471","2020","N","0","0","0.003","0"
"7471","2021","N","0","0","-0.043","0"
"7471","2022","N","0","0","0.004","0"
"7498","2018","N","0","0","-0.234","0"
"7498","2019","N","0","0","-0.055","0"
"7498","2020","N","0","0","0.002","0"
"7498","2021","N","0","0","0.02","0"
"7498","2022","N","0","0","-0.002","0"
"7501","2020","Y","49.02","0.1","0.517","0"
"7528","2018","Y","1.873","0.03","0.06","0.5"
"7528","2019","Y","2.096","0.03","0.063","0.48"
"7528","2020","Y","1.229","0.02","0.14","0.14"
"7528","2021","Y","1.364","0.03","0.171","0.18"
"7544","2018","N","0","0","-0.254","0"
"7544","2019","N","0","0","-0.177","0"
"7544","2020","N","0","0","-0.05","0"
"7544","2021","N","0","0","-0.034","0"
"7544","2022","N","0","0","0.067","0"
"7579","2018","Y","0.726","0.005","0.08","0.06"
"7579","2019","Y","2.517","0.015","0.071","0.21"
"7579","2020","Y","1.597","0.005","-0.064","-0.08"
"7579","2021","Y","2.708","0.015","0.083","0.18"
"7579","2022","Y","4.279","0.02","0.069","0.29"
"7595","2021","Y","1.3889999999999998","0.0091","0.051","0"
"7609","2018","N","0","0","0.082","0"
"7609","2019","N","0","0","0.019","0.17"
"7609","2020","N","0","0","0.004","0"
"7609","2021","N","0","0","0.059","0"
"7609","2022","N","0","0","0.101","0"
"7617","2018","N","0","0","-0.162","-0.05"
"7617","2019","N","0","0","-0.098","0"
"7617","2020","N","0","0","-0.452","0"
"7617","2021","N","0","0","0.006","0"
"7617","2022","N","0","0","0.115","0"
"7668","2018","Y","6.341","0.2","0.258","0.77"
"7668","2019","Y","6.559","0.13","0.163","0.8"
"7668","2020","Y","5.885","0.1","0.111","0.9"
"7668","2021","Y","4.577","0.09","0.135","0.67"
"7668","2022","Y","5.183","0.08","0.071","1.13"
"7676","2018","N","0","0","-0.001","0"
"7676","2019","N","0","0","-0.049","0"
"7676","2020","N","0","0","0.008","0"
"7676","2021","N","0","0","0.004","0"
"7676","2022","N","0","0","-0.041","0"
"7692","2018","N","0","0","0.045","0"
"7692","2019","N","0","0","0.034","0"
"7692","2020","N","0","0","0.015","0"
"7692","2021","N","0","0","-0.049","0"
"7692","2022","N","0","0","0.014","0"
"7722","2021","Y","1.786","0.01","0.065","0"
"7722","2022","Y","1.848","0.01","0.067","0.15"
"7757","2018","Y","3.883","0.08","0.127","0.63"
"7757","2019","Y","4.517","0.08","0.143","0.56"
"7757","2020","Y","3.418","0.07","0.091","0.77"
"7757","2021","Y","3.865","0.08","0.128","0.63"
"7765","2018","N","0","0","0.005","0"
"7765","2019","N","0","0","0.046","0"
"7765","2020","N","0","0","0.048","0"
"7765","2021","N","0","0","0.026","0"
"7765","2022","N","0","0","0.009","0"
"7773","2018","N","0","0","-0.075","0"
"7773","2019","N","0","0","-0.096","0"
"7773","2020","N","0","0","-0.096","0"
"7773","2021","N","0","0","-0.05","0"
"7773","2022","N","0","0","-0.01","0"
"7803","2018","Y","10.976","0.0175","0.03","0.57"
"7803","2019","Y","11.637","0.02","0.045","0.22"
"7811","2018","Y","5.807","0.04","0.042","0.95"
"7811","2019","Y","7.811","0.05","0.058","0.34"
"7811","2020","Y","5.051","0.02","0.033","0.61"
"7811","2021","Y","1.342","0.01","0.01","1"
"7811","2022","Y","2.649","0.02","-0.052","-0.38"
"7811","2023","Y","4.595","0.034","0.085","0.4"
"7854","2018","Y","3.472","0.02","0.073","0.14"
"7854","2022","Y","4.082","0.02","0.034","1.18"
"7889","2018","N","0","0","0.048","0"
"7889","2019","N","0","0","0.032","0"
"7889","2020","N","0","0","-0.012","0"
"7889","2021","N","0","0","-0.029","0"
"7889","2022","N","0","0","-0.003","0"
"7935","2018","N","0","0","-0.038","0"
"7935","2019","N","0","0","-0.076","0"
"7935","2020","N","0","0","-0.085","0"
"7935","2021","N","0","0","0.04","0"
"7935","2022","N","0","0","0.021","0"
"7943","2018","N","0","0","-0.043","0"
"7943","2019","N","0","0","-0.009","0"
"7943","2020","N","0","0","-0.003","0"
"7943","2021","N","0","0","0.034","0"
"7943","2022","N","0","0","-0.052","0"
"7986","2018","N","0","0","0.035","0"
"7986","2019","N","0","0","0","0"
"7986","2020","N","0","0","-0.1","0"
"7986","2021","N","0","0","-0.039","0"
"7986","2022","N","0","0","-0.05","0"
"8044","2022","Y","25.974","0.2","0.44","0.45"
"8052","2018","N","0","0","-0.045","-0.39"
"8052","2019","N","0","0","-0.007","0"
"8052","2020","N","0","0","-0.025","0"
"8052","2021","N","0","0","-0.045","0"
"8052","2022","N","0","0","0.054","0"
"8079","2018","Y","3.086","0.025","0.063","0.4"
"8079","2019","Y","4.817","0.025","0.05","0.5"
"8079","2020","Y","2.806","0.025","0.04","0.62"
"8079","2021","Y","3.185","0.025","0.047","0.53"
"8117","2021","Y","1.709","0.01","0.052","0"
"8125","2018","Y","1.827","0.0335","0.047","0.72"
"8125","2020","Y","2.045","0.05","0.146","0.34"
"8125","2021","Y","0.884","0.02","0.144","0.14"
"8125","2022","Y","2.084","0.05","0.131","0.38"
"8133","2018","Y","1.154","0.015","-0.436","-0.03"
"8141","2018","N","0","0","0.012","0"
"8141","2019","N","0","0","-0.027","0"
"8141","2020","N","0","0","0.126","0"
"8141","2021","N","0","0","0.05","0"
"8141","2022","N","0","0","-0.062","0"
"8176","2019","Y","2.408","0.0329","0.098","0"
"8176","2020","Y","1.119","0.02","0.065","0"
"8176","2021","Y","1.259","0.0335","0.125","0"
"8192","2018","N","0","0","0.034","0"
"8192","2019","N","0","0","-0.005","0"
"8192","2020","N","0","0","-0.102","0"
"8192","2021","N","0","0","-0.535","0"
"8192","2022","N","0","0","-0.069","0"
"8206","2020","Y","4.505","0.02","0.046","0.43"
"8206","2021","Y","5.461","0.04","0.062","0.65"
"8206","2022","Y","8.538","0.05","0.053","0.94"
"8273","2019","Y","0.668","0.0025","0.125","0.02"
"8273","2020","Y","0.385","0.0025","0.144","0.02"
"8303","2020","Y","1.852","0.005","0.024","0"
"8311","2018","Y","4.651","0.01","0.012","0.84"
"8311","2019","Y","4.651","0.01","0.016","0.63"
"8338","2018","N","0","0","-0.012","0"
"8338","2019","N","0","0","-0.035","0"
"8338","2020","N","0","0","-0.027","0"
"8338","2021","N","0","0","-0.017","0"
"8338","2022","N","0","0","-0.014","0"
"8346","2018","N","0","0","-0.959","0"
"8346","2019","N","0","0","-0.766","0"
"8346","2020","N","0","0","-0.867","0"
"8346","2021","N","0","0","-0.125","0"
"8346","2022","N","0","0","-0.031","0"
"8362","2018","N","0","0","-0.005","0"
"8362","2019","N","0","0","0.024","0"
"8362","2020","N","0","0","-0.059","0"
"8362","2021","N","0","0","-0.007","0"
"8362","2022","N","0","0","0.022","0"
"8397","2021","Y","1.176","0.01","0.022","0"
"8419","2018","Y","2.788","0.015","0.031","0.32"
"8419","2019","Y","2.169","0.01","0.026","0.57"
"8419","2020","Y","1.933","0.015","0.016","0.63"
"8419","2021","Y","1.163","0.0075","0.023","0.64"
"8435","2018","N","0","0","-0.124","0"
"8435","2019","N","0","0","-0.178","0"
"8435","2020","N","0","0","-0.242","0"
"8435","2021","N","0","0","-0.226","0"
"8435","2022","N","0","0","0.005","0"
"8443","2018","Y","3.715","0.0175","0.051","0.34"
"8443","2019","Y","2.08","0.012","0.064","0"
"8443","2020","Y","1.667","0.015","0.074","0.16"
"8443","2021","Y","2.01","0.02","0.092","0.16"
"8478","2018","N","0","0","-0.057","0"
"8478","2019","N","0","0","-0.03","0"
"8478","2020","N","0","0","0.015","0"
"8478","2021","N","0","0","-0.026","0"
"8478","2022","N","0","0","-0.056","0"
"8486","2018","N","0","0","0.084","0"
"8486","2019","N","0","0","0.04","0"
"8486","2020","N","0","0","0.143","0"
"8486","2021","N","0","0","0.612","0"
"8486","2022","N","0","0","-0.004","0"
"8494","2018","Y","4.975","0.03","0.042","1.65"
"8494","2019","Y","9.346","0.05","0.077","0.65"
"8494","2020","Y","5.941","0.03","0.009","3.3"
"8494","2021","Y","5.076","0.03","0.02","3.3"
"8494","2022","Y","4.255","0.02","0.004","5.26"
"8524","2018","Y","13.034","0.064","0.058","1.11"
"8524","2019","Y","7.699","0.0525","0.038","1.39"
"8524","2020","Y","9.373","0.066","0.03","2.24"
"8524","2021","Y","8.354","0.066","0.039","1.7"
"8524","2022","Y","5.573","0.0495","0.017","2.91"
"8532","2018","N","0","0","0.006","0"
"8532","2019","N","0","0","-0.187","0"
"8532","2020","N","0","0","0.004","0"
"8532","2021","N","0","0","-0.038","0"
"8532","2022","N","0","0","0.006","0"
"8567","2018","N","0","0","0.001","0"
"8567","2019","N","0","0","-0.01","0"
"8567","2020","N","0","0","-0.007","0"
"8567","2021","N","0","0","0.012","0"
"8567","2022","N","0","0","-0.006","0"
"8583","2018","Y","5.96","0.045","0.078","0.57"
"8583","2019","Y","5.292","0.0335","0.045","0.75"
"8583","2020","Y","2.268","0.0166","0.011","1.5"
"8583","2021","Y","4.569","0.0265","0.044","0.6"
"8591","2018","Y","4.412","0.045","0.413","0.11"
"8591","2019","Y","5","0.035","0.115","0.3"
"8605","2019","Y","1.253","0.005","0.078","0"
"8605","2022","Y","0.8","0.005","0.099","0"
"8613","2018","Y","2.256","0.045","0.007","6.08"
"8613","2019","Y","2.237","0.03","-0.182","0"
"8613","2020","Y","1.368","0.0125","0.018","1.63"
"8613","2022","Y","8.409","0.074","0.053","0.14"
"8621","2018","Y","4.892","0.6799999999999999","0.825","0.82"
"8621","2019","Y","5.287","0.7","0.809","0.87"
"8621","2020","Y","5.79","0.72","0.845","0.85"
"8621","2021","Y","5.445","0.74","0.865","0.86"
"8621","2022","Y","1.905","0.25","0.485","0.52"
"8648","2018","N","0","0","-0.009","0"
"8648","2019","N","0","0","-0.027","0"
"8648","2020","N","0","0","-0.009","0"
"8648","2021","N","0","0","-0.001","0"
"8648","2022","N","0","0","0","0"
"8664","2018","Y","3.747","0.0854999999999999","0.157","0.54"
"8664","2019","Y","0.949","0.01","0.059","0.17"
"8664","2021","Y","0.528","0.0065","0.037","0.17"
"8672","2018","N","0","0","-0.011","0"
"8672","2019","N","0","0","0.001","0"
"8672","2020","N","0","0","-0.02","0"
"8672","2021","N","0","0","-0.026","0"
"8672","2022","N","0","0","0.026","0"
"8702","2018","Y","11.038","0.1","-0.056","0"
"8702","2021","Y","3.601","0.1","0.205","0"
"8702","2022","Y","2.326","0.08","0.187","0.43"
"8745","2018","N","0","0","-0.012","0"
"8745","2019","N","0","0","-0.074","0"
"8745","2020","N","0","0","-0.047","0"
"8745","2021","N","0","0","-0.017","0"
"8745","2022","N","0","0","-0.004","0"
"8834","2018","Y","3.54","0.02","0.034","0"
"8869","2018","Y","2.859","0.065","0.162","0.4"
"8869","2019","Y","2.246","0.05","0.117","0.43"
"8869","2020","Y","1.339","0.0425","0.113","0.38"
"8869","2021","Y","0.6799999999999999","0.0375","0.128","0.29"
"8869","2022","Y","1.03","0.05","0.14","0.36"
"8877","2018","Y","2.353","0.01","0.054","0.19"
"8877","2019","Y","1.279","0.01","0.064","0.16"
"8877","2020","Y","1","0.005","0.018","0.28"
"8885","2018","N","0","0","-0.013","0"
"8885","2019","N","0","0","-0.041","0"
"8885","2020","N","0","0","-0.025","0"
"8885","2021","N","0","0","-0.014","0"
"8885","2022","N","0","0","-0.01","0"
"8893","2020","Y","8.696","0.01","0.009","1.14"
"8907","2018","N","0","0","0.082","0"
"8907","2019","N","0","0","0.048","0"
"8907","2020","N","0","0","-0.048","0"
"8907","2021","N","0","0","0.052","0"
"8907","2022","N","0","0","0.027","0"
"8923","2018","N","0","0","0.005","0"
"8923","2019","N","0","0","0.026","0"
"8923","2020","N","0","0","0.034","0"
"8923","2021","N","0","0","0.012","0"
"8923","2022","N","0","0","-0.024","0"
"8931","2018","Y","2.741","0.01","0.093","0.05"
"8966","2018","Y","1.366","0.005","0.048","0"
"8966","2019","Y","0.542","0.003","0.035","0.29"
"8966","2020","Y","1.314","0.01","0.101","0.06"
"8966","2021","Y","0.732","0.003","0.109","0.09"
"8982","2018","Y","2.65","0.015","0.017","2.07"
"8982","2019","Y","3.856","0.015","0.002","10"
"8982","2020","Y","2.28","0.015","0.049","0"
"8982","2021","Y","3.322","0.03","0.164","0.15"
"8982","2022","Y","1.802","0.02","0.11","0.36"
"9008","2018","N","0","0","-0.281","0"
"9008","2019","N","0","0","-0.039","0"
"9008","2020","N","0","0","0.052","0"
"9008","2021","N","0","0","-0.006","0"
"9008","2022","N","0","0","-0.037","0"
"9016","2019","Y","7.163","0.05","-0.076","0"
"9059","2018","Y","1.245","0.01","0.029","0.34"
"9059","2019","Y","2.3230000000000004","0.02","0.032","0.31"
"9059","2020","Y","1.481","0.015","0.057","0.26"
"9059","2021","Y","1.946","0.03","0.123","0.24"
"9059","2022","Y","8","0.08","0.299","0.27"
"9075","2018","N","0","0","-0.015","0"
"9075","2019","N","0","0","0.002","0"
"9075","2020","N","0","0","-0.065","0"
"9075","2021","N","0","0","-0.045","0"
"9075","2022","N","0","0","0.067","0"
"9083","2018","N","0","0","-0.045","0"
"9083","2019","N","0","0","-0.029","0"
"9083","2020","N","0","0","-0.044","0"
"9083","2021","N","0","0","-0.03","0"
"9083","2022","N","0","0","-0.009","0"
"9091","2018","N","0","0","-0.002","0"
"9091","2019","N","0","0","0.005","0"
"9091","2020","N","0","0","0.008","0"
"9091","2021","N","0","0","-0.023","0"
"9091","2022","N","0","0","-0.008","0"
"9113","2018","N","0","0","-0.02","0"
"9113","2019","N","0","0","-0.066","0"
"9113","2020","N","0","0","0.026","0"
"9113","2021","N","0","0","0.024","0"
"9113","2022","N","0","0","0.023","0"
"9121","2018","N","0","0","0.071","0"
"9121","2019","N","0","0","0.044","0"
"9121","2020","N","0","0","-0.061","0"
"9121","2021","N","0","0","0.094","0"
"9121","2022","N","0","0","0.094","0"
"9148","2018","Y","3.095","0.06","0.055","1.47"
"9172","2018","Y","6.983","0.1","0.148","0.68"
"9172","2019","Y","9.386","0.11","0.168","0.65"
"9172","2020","Y","5.335","0.14","0.209","0.67"
"9172","2021","Y","5.698","0.2","0.39","0.51"
"9199","2018","Y","2.734","0.07","0.224","0.31"
"9199","2019","Y","2.406","0.05","0.221","0.23"
"9199","2020","Y","0.495","0.01","0.074","0.14"
"9199","2021","Y","0.562","0.01","0.078","0.13"
"9237","2020","Y","5.768","0.072","0.447","0.16"
"9261","2018","Y","5.455","0.03","0.145","0.21"
"9261","2019","Y","1.802","0.012","0.066","0.18"
"9261","2020","Y","2.604","0.01","0.052","0.19"
"9261","2021","Y","0.826","0.003","0.014","0.21"
"9261","2022","Y","2.295","0.007","0.057","0.12"
"9288","2019","Y","0.608","0.005","0.022","0.22"
"9288","2020","Y","6.25","0.02","-0.001","-18.18"
"9288","2021","Y","6.558","0.04","0.072","0.55"
"9288","2022","Y","10.902","0.19","0.224","0.85"
"9296","2018","Y","12.745","0.07","0.26","0.27"
"9296","2019","Y","15.531","0.09","0.28","0.32"
"9296","2020","Y","15.186","0.11","0.318","0.35"
"9296","2021","Y","12.727","0.13","0.35","0.37"
"9296","2022","Y","6.733","0.11","0.323","0.34"
"9318","2018","N","0","0","0.035","0"
"9318","2019","N","0","0","0.01","0"
"9318","2020","N","0","0","-0.029","0"
"9318","2021","N","0","0","0.001","0"
"9318","2022","N","0","0","-0.028","0"
"9326","2018","Y","3.663","0.01","0.024","0.41"
"9326","2019","Y","5.906","0.015","0.049","0.31"
"9326","2020","Y","4.098","0.01","0.016","0.64"
"9326","2021","Y","4.883","0.025","0.168","0.15"
"9326","2022","Y","5.882","0.025","0.096","0.26"
"9334","2018","Y","1.443","0.185","0.914","0.07"
"9334","2019","Y","1.017","0.09","0.145","0.41"
"9334","2020","Y","0.5760000000000001","0.075","0.002","27.27"
"9334","2021","Y","0.769","0.09","0.171","0.35"
"9334","2022","Y","1.089","0.075","0.039","1.91"
"9342","2018","N","0","0","-0.005","0"
"9342","2019","N","0","0","-0.004","0"
"9342","2020","N","0","0","-0.011","0"
"9342","2021","N","0","0","-0.021","0"
"9342","2022","N","0","0","-0.025","0"
"9369","2018","Y","10.571","0.05","0.116","0.43"
"9369","2019","Y","13.957","0.085","0.154","0.55"
"9369","2021","Y","9.241","0.06","0.156","0.39"
"9369","2022","Y","7.018000000000001","0.08","0.195","0.41"
"9377","2018","N","0","0","-0.005","0"
"9377","2019","N","0","0","-0.004","0"
"9377","2020","N","0","0","-0.005","0"
"9377","2021","N","0","0","-0.066","0"
"9377","2022","N","0","0","0.014","0"
"9385","2018","Y","1.104","0.005","0.062","0"
"9385","2019","Y","1.027","0.005","0.01","0"
"9385","2020","Y","2.451","0.0075","0.006","0"
"9385","2022","Y","1.333","0.003","-0.009","0"
"9393","2018","N","0","0","-0.024","0"
"9393","2019","N","0","0","-0.02","0"
"9393","2020","N","0","0","-0.005","0"
"9393","2021","N","0","0","-0.021","0"
"9393","2022","N","0","0","-0.013","0"
"9407","2018","N","0","0","-0.001","0"
"9407","2019","N","0","0","0.052","0"
"9407","2020","N","0","0","-0.086","0"
"9407","2021","N","0","0","-0.215","0"
"9407","2022","N","0","0","-0.041","0"
"9423","2018","Y","3.521","0.015","0.063","0.24"
"9423","2019","Y","3.807","0.015","0.041","0.36"
"9423","2020","Y","1.374","0.005","0.02","0.25"
"9423","2022","Y","1.515","0.005","0.009","0.54"
"9431","2018","N","0","0","-0.019","0"
"9431","2019","N","0","0","-0.014","0"
"9431","2020","N","0","0","-0.129","0"
"9431","2021","N","0","0","-0.131","0"
"9431","2022","N","0","0","0.134","0"
"9466","2018","Y","3.636","0.04","0.068","0.58"
"9466","2019","Y","4.132","0.06","0.187","0.32"
"9466","2020","Y","2.92","0.04","0.069","0.58"
"9466","2021","Y","3.546","0.05","0.101","0.5"
"9539","2018","N","0","0","-0.106","0"
"9539","2019","N","0","0","-0.009","0"
"9539","2020","N","0","0","-0.054","0"
"9539","2021","N","0","0","0.097","0"
"9539","2022","N","0","0","0.145","0"
"9571","2018","Y","4.31","0.015","0.056","0.27"
"9571","2020","Y","1.961","0.005","0.012","0.41"
"9598","2018","Y","10.212","0.2","0.09","2.22"
"9598","2019","Y","8.179","0.2","0.157","1.27"
"9598","2020","Y","4.038","0.1","0.191","0.52"
"9598","2021","Y","3.97","0.1","0.386","0.26"
"9598","2022","Y","4.513","0.1","0.248","0.4"
"9601","2018","N","0","0","-0.11","0"
"9601","2019","N","0","0","-0.02","0"
"9601","2020","N","0","0","-0.003","0"
"9601","2021","N","0","0","-0.06","0"
"9601","2022","N","0","0","-0.0069999999999999","0"
"9628","2018","N","0","0","-0.005","0"
"9628","2019","N","0","0","-0.013","0"
"9628","2020","N","0","0","-0.092","0"
"9628","2021","N","0","0","0.003","0"
"9628","2022","N","0","0","0.002","0"
"9679","2021","Y","1.124","0.005","0.069","0.07"
"9687","2019","Y","1.608","0.02","0.209","0.1"
"9695","2018","N","0","0","-0.012","0"
"9695","2019","N","0","0","-0.044","0"
"9695","2020","N","0","0","-0.018","0"
"9695","2021","N","0","0","0.036","0"
"9695","2022","N","0","0","0.068","0"
"9717","2018","N","0","0","0.007","0"
"9717","2019","N","0","0","0.013","0"
"9717","2020","N","0","0","0.001","0"
"9717","2021","N","0","0","0.001","0"
"9717","2022","N","0","0","0.003","0"
"9741","2018","Y","1.859","0.01","0.032","0"
"9741","2019","Y","2.168","0.01","0.037","0.27"
"9776","2018","N","0","0","-0.358","0"
"9776","2019","N","0","0","0.036","0"
"9776","2020","N","0","0","-0.104","0"
"9776","2021","N","0","0","-0.028","0"
"9776","2022","N","0","0","-0.026","0"
"9792","2018","Y","5.018","0.0275","0.034","0.81"
"9792","2019","Y","4.448","0.025","0.038","0.66"
"9792","2020","Y","4.318","0.025","0.032","0.78"
"9792","2021","Y","1.61","0.01","0.038","0"
"9792","2022","Y","7.939999999999999","0.05","0.026","1.54"
"9814","2018","N","0","0","-0.019","0"
"9814","2019","N","0","0","-0.079","0"
"9814","2020","N","0","0","-0.193","0"
"9814","2021","N","0","0","-0.023","0"
"9814","2022","N","0","0","0.002","0"
"9822","2018","Y","14.376","0.2336","0.479","0"
"9822","2019","Y","14.717","0.2905","0.581","0"
"9822","2020","Y","8.32","0.1476","0.591","0.25"
"9822","2021","Y","6.186","0.1103","0.442","0.25"
"9822","2022","Y","1.211","0.035","0.437","0.08"
"9873","2018","Y","4.869","0.015","0.064","0.23"
"9873","2019","Y","3.571","0.01","0.028","0.35"
"9873","2020","Y","1.546","0.01","0.114","0.09"
"9873","2021","Y","9.023","0.05","0.363","0.14"
"9881","2020","Y","2.591","0.015","0.048","0.31"
"9881","2022","Y","2.727","0.015","0.045","0.33"
"9938","2018","N","0","0","-0.016","0"
"9938","2019","N","0","0","0.008","0"
"9938","2020","N","0","0","-0.006","0"
"9938","2021","N","0","0","-0.013","0"
"9938","2022","N","0","0","-0.013","0"
"9946","2021","Y","0.833","0.002","0.008","0.24"
"9954","2020","Y","2.027","0.003","0.009","0.34"
"9954","2022","Y","1.714","0.006","0.014","0.44"
"9962","2018","Y","1.558","0.005","0.016","0.31"
"9962","2019","Y","2.058","0.005","0.03","0.16"
"9962","2020","Y","2.101","0.005","0.026","0.19"
"9962","2021","Y","3.362","0.01","0.033","0.3"
"9962","2022","Y","1.754","0.005","0.024","0.21"
"9997","2021","Y","3.716","0.0225","0.126","0.18"
"9997","2022","Y","2.427","0.0125","0.115","0.11"
