,Announced,Financial Year,Subject,EX Date,Payment Date,Amount,Indicator,Unnamed: 7,Stock Code,Year,Status
3359,27 Nov 2018,2019-06-30,Interim Dividend,18 Dec 2018,16 Jan 2019,0.01,Currency,View,7207,2019,Y
3360,28 May 2018,2018-06-30,Special Dividend,11 Jun 2018,25 Jun 2018,0.015,Currency,View,7207,2018,Y
3361,10 Oct 2017,2018-06-30,Interim Dividend (with Dividend Re-Investment Plan),30 Oct 2017,29 Nov 2017,0.05,Currency,View,7207,2018,Y
3362,12 Oct 2022,2022-06-30,First and Final Dividend,22 Dec 2022,06 Jan 2023,0.02,Currency,View,2569,2022,Y
3363,12 Oct 2022,2022-06-30,Others,22 Dec 2022,06 Jan 2023,0.05,Currency,View,2569,2022,Y
3364,08 Oct 2021,2021-06-30,Others,15 Dec 2021,30 Dec 2021,0.05,Currency,View,2569,2021,Y
3365,08 Oct 2021,2021-06-30,First and Final Dividend,15 Dec 2021,30 Dec 2021,0.02,Currency,View,2569,2021,Y
3366,08 Oct 2020,2020-06-30,First and Final Dividend,22 Dec 2020,08 Jan 2021,0.02,Currency,View,2569,2020,Y
3367,08 Oct 2019,2019-06-30,First and Final Dividend,11 Dec 2019,06 Jan 2020,0.02,Currency,View,2569,2019,Y
3368,16 Oct 2018,2018-06-30,First and Final Dividend,12 Dec 2018,07 Jan 2019,0.02,Currency,View,2569,2018,Y
3369,16 Oct 2018,2018-06-30,Special Dividend,12 Dec 2018,07 Jan 2019,0.04,Currency,View,2569,2018,Y
3370,02 Dec 2022,2022-12-31,Interim Dividend,12 Dec 2022,23 Dec 2022,0.015,Currency,View,03050,2022,Y
3371,26 Feb 2021,2021-09-30,Interim Dividend,12 Mar 2021,31 Mar 2021,0.02,Currency,View,3743,2021,Y
3372,24 Aug 2022,2022-12-31,First Interim Dividend,14 Sep 2022,06 Oct 2022,0.02,Currency,View,5211,2022,Y
3373,25 Feb 2022,2021-12-31,Second Interim Dividend,21 Mar 2022,14 Apr 2022,0.015,Currency,View,5211,2021,Y
3374,24 Aug 2021,2021-12-31,First Interim Dividend,30 Sep 2021,21 Oct 2021,0.01,Currency,View,5211,2021,Y
3375,31 Mar 2021,2020-12-31,First Interim Dividend,14 Apr 2021,28 Apr 2021,0.015,Currency,View,5211,2020,Y
3376,11 Mar 2020,2019-12-31,Second Interim Dividend (with Dividend Re-Investment Plan),25 Mar 2020,22 Apr 2020,0.045,Currency,View,5211,2019,Y
3377,03 Sep 2019,2019-12-31,First Interim Dividend,26 Sep 2019,17 Oct 2019,0.03,Currency,View,5211,2019,Y
3378,05 Mar 2019,2018-12-31,Second interim dividend,27 Mar 2019,18 Apr 2019,0.02,Currency,View,5211,2018,Y
3379,21 Aug 2018,2018-12-31,First Interim Dividend,24 Sep 2018,18 Oct 2018,0.035,Currency,View,5211,2018,Y
3380,23 Aug 2022,2022-12-31,First Interim Dividend,12 Sep 2022,29 Sep 2022,0.03,Currency,View,5263,2022,Y
3381,23 Feb 2022,2021-12-31,Second Interim Dividend,14 Mar 2022,07 Apr 2022,0.04,Currency,View,5263,2021,Y
3382,19 Aug 2021,2021-12-31,First Interim Dividend,09 Sep 2021,29 Sep 2021,0.0125,Currency,View,5263,2021,Y
3383,23 Feb 2021,2020-12-31,Second Interim Dividend,12 Mar 2021,07 Apr 2021,0.0275,Currency,View,5263,2020,Y
3384,18 Aug 2020,2020-12-31,First Interim Dividend,09 Sep 2020,24 Sep 2020,0.0125,Currency,View,5263,2020,Y
3385,20 Feb 2020,2019-12-31,Second Interim Dividend,12 Mar 2020,08 Apr 2020,0.035,Currency,View,5263,2019,Y
3386,19 Aug 2019,2019-12-31,First Interim Dividend,12 Sep 2019,26 Sep 2019,0.035,Currency,View,5263,2019,Y
3387,25 Feb 2019,2018-12-31,Second interim dividend,20 Mar 2019,17 Apr 2019,0.035,Currency,View,5263,2018,Y
3388,16 Aug 2018,2018-12-31,First Interim Dividend,05 Sep 2018,27 Sep 2018,0.035,Currency,View,5263,2018,Y
3389,30 Jan 2023,2022-12-31,Income Distribution,14 Feb 2023,28 Feb 2023,0.05,Currency,View,5176,2022,Y
3390,18 Aug 2022,2022-12-31,Income Distribution,02 Sep 2022,15 Sep 2022,0.0422,Currency,View,5176,2022,Y
3391,28 Jan 2022,2021-12-31,Income Distribution,15 Feb 2022,25 Feb 2022,0.028,Currency,View,5176,2021,Y
3392,30 Aug 2021,2021-12-31,Income Distribution,14 Sep 2021,29 Sep 2021,0.0163,Currency,View,5176,2021,Y
3393,09 Feb 2021,2021-12-31,Income Distribution,24 Feb 2021,11 Mar 2021,0.0077,Currency,View,5176,2021,Y
3394,12 Oct 2020,2021-06-30,Income Distribution,23 Oct 2020,10 Nov 2020,0.009,Currency,View,5176,2021,Y
3395,03 Aug 2020,2020-06-30,Income Distribution,17 Aug 2020,28 Aug 2020,0.0238,Currency,View,5176,2020,Y
3396,13 Feb 2020,2020-06-30,Income Distribution,27 Feb 2020,12 Mar 2020,0.0245,Currency,View,5176,2020,Y
3397,05 Nov 2019,2020-06-30,Income Distribution,19 Nov 2019,04 Dec 2019,0.025,Currency,View,5176,2020,Y
3398,08 Aug 2019,2019-06-30,Income Distribution,23 Aug 2019,10 Sep 2019,0.0228,Currency,View,5176,2019,Y
3399,02 May 2019,2019-06-30,Income Distribution,16 May 2019,30 May 2019,0.0258,Currency,View,5176,2019,Y
3400,14 Feb 2019,2019-06-30,Income Distribution,27 Feb 2019,14 Mar 2019,0.0225,Currency,View,5176,2019,Y
3401,01 Nov 2018,2019-06-30,Income Distribution,15 Nov 2018,04 Dec 2018,0.0248,Currency,View,5176,2019,Y
3402,09 Aug 2018,2018-06-30,Income Distribution,23 Aug 2018,12 Sep 2018,0.0215,Currency,View,5176,2018,Y
3403,03 May 2018,2018-06-30,Income Distribution,16 May 2018,05 Jun 2018,0.0237,Currency,View,5176,2018,Y
3404,06 Feb 2018,2018-06-30,Income Distribution,20 Feb 2018,08 Mar 2018,0.0238,Currency,View,5176,2018,Y
3405,31 Oct 2017,2018-06-30,Income Distribution,13 Nov 2017,29 Nov 2017,0.0267,Currency,View,5176,2018,Y
3406,22 Nov 2022,2022-12-31,Interim Dividend,06 Dec 2022,22 Dec 2022,0.005,Currency,View,0001,2022,Y
3407,28 Apr 2022,2021-12-31,Final Dividend,23 Jun 2022,18 Jul 2022,0.015,Currency,View,0001,2021,Y
3408,11 Jun 2021,2020-12-31,Interim Dividend,30 Jun 2021,28 Jul 2021,0.01,Currency,View,0001,2020,Y
3409,11 Jun 2021,2020-12-31,Interim Dividend,30 Jun 2021,28 Jul 2021,0.005,Currency,View,0001,2020,Y
3410,09 Jun 2020,2019-12-31,Final Dividend,14 Jul 2020,30 Jul 2020,0.01,Currency,View,0001,2019,Y
3411,09 Jun 2020,2019-12-31,Special Dividend,14 Jul 2020,30 Jul 2020,0.005,Currency,View,0001,2019,Y
3412,29 Apr 2019,2018-12-31,First and Final Dividend,30 May 2019,14 Jun 2019,0.01,Currency,View,0001,2018,Y
3413,29 Apr 2019,2018-12-31,Special Dividend,30 May 2019,14 Jun 2019,0.005,Currency,View,0001,2018,Y
3414,03 Aug 2020,2020-12-31,Final Dividend,14 Aug 2020,28 Aug 2020,0.003,Currency,View,03033,2020,Y
3415,16 Mar 2022,2022-04-30,Second Interim Dividend,08 Apr 2022,22 Apr 2022,0.0075,Currency,View,7235,2022,Y
3416,29 Jun 2021,2022-04-30,Interim Dividend,14 Jul 2021,29 Jul 2021,0.0075,Currency,View,7235,2022,Y
3417,16 Mar 2021,2021-04-30,Third Interim Dividend,02 Apr 2021,21 Apr 2021,0.0125,Currency,View,7235,2021,Y
3418,18 Dec 2020,2021-04-30,Second Interim Dividend,05 Jan 2021,25 Jan 2021,0.0115,Currency,View,7235,2021,Y
3419,21 Sep 2020,2021-04-30,Interim Dividend,06 Oct 2020,21 Oct 2020,0.0075,Currency,View,7235,2021,Y
3420,13 Mar 2020,2020-04-30,Third Interim Dividend,27 Mar 2020,16 Apr 2020,0.0115,Currency,View,7235,2020,Y
3421,09 Dec 2019,2020-04-30,Second Interim Dividend,31 Dec 2019,22 Jan 2020,0.0115,Currency,View,7235,2020,Y
3422,25 Jun 2019,2020-04-30,Interim Dividend,09 Jul 2019,24 Jul 2019,0.0075,Currency,View,7235,2020,Y
3423,12 Dec 2018,2019-04-30,Second interim dividend,02 Jan 2019,25 Jan 2019,0.0115,Currency,View,7235,2019,Y
3424,21 Jun 2018,2019-04-30,Interim Dividend,05 Jul 2018,26 Jul 2018,0.0075,Currency,View,7235,2019,Y
3425,20 Mar 2018,2018-04-30,Interim Dividend,04 Apr 2018,27 Apr 2018,0.01,Currency,View,7235,2018,Y
3426,14 Dec 2017,2018-04-30,Second interim dividend,02 Jan 2018,25 Jan 2018,0.01,Currency,View,7235,2018,Y
3427,20 Jun 2017,2018-04-30,Interim Dividend,05 Jul 2017,28 Jul 2017,0.015,Currency,View,7235,2018,Y
3428,28 Oct 2022,2022-06-30,Final Dividend,16 Dec 2022,18 Jan 2023,0.03,Currency,View,7106,2022,Y
3429,25 May 2022,2022-06-30,Interim Dividend,09 Jun 2022,28 Jun 2022,0.03,Currency,View,7106,2022,Y
3430,02 Dec 2021,2022-06-30,Interim Dividend,06 Dec 2021,03 Jan 2022,0.05,Currency,View,7106,2022,Y
3431,26 Aug 2021,2021-06-30,Special Dividend,09 Sep 2021,30 Sep 2021,0.15,Currency,View,7106,2021,Y
3432,05 May 2021,2021-06-30,Special Dividend,24 May 2021,08 Jun 2021,0.13,Currency,View,7106,2021,Y
3433,29 Jan 2021,2021-06-30,First Interim Dividend,16 Feb 2021,26 Feb 2021,0.038,Currency,View,7106,2021,Y
3434,12 Feb 2019,2019-06-30,Interim Dividend,18 Mar 2019,18 Apr 2019,0.015,Currency,View,7106,2019,Y
3435,30 Oct 2018,2018-06-30,Final Dividend,28 Nov 2018,18 Dec 2018,0.02,Currency,View,7106,2018,Y
3436,28 May 2018,2018-06-30,Interim Dividend,11 Jun 2018,28 Jun 2018,0.03,Currency,View,7106,2018,Y
3437,14 Feb 2018,2018-06-30,Interim Dividend,13 Mar 2018,28 Mar 2018,0.03,Currency,View,7106,2018,Y
3438,29 Nov 2022,2022-12-30,Second Interim Dividend,29 Dec 2022,17 Jan 2023,0.0207,Currency,View,03018,2022,Y
3439,30 May 2022,2022-09-30,First Interim Dividend,09 Jun 2022,24 Jun 2022,0.0085,Currency,View,03018,2022,Y
3440,29 Nov 2021,2021-09-30,Second Interim Dividend,30 Dec 2021,26 Jan 2022,0.0208,Currency,View,03018,2021,Y
3441,20 May 2021,2021-09-30,First Interim Dividend,03 Jun 2021,15 Jun 2021,0.0085,Currency,View,03018,2021,Y
3442,27 Nov 2020,2020-09-30,First Interim Dividend,17 Dec 2020,15 Jan 2021,0.025,Currency,View,03018,2020,Y
3443,28 Nov 2019,2019-09-30,Final Dividend,11 Dec 2019,16 Jan 2020,0.0125,Currency,View,03018,2019,Y
3444,09 May 2019,2019-09-30,Interim Dividend,17 May 2019,28 May 2019,0.0042,Currency,View,03018,2019,Y
3445,18 Jan 2019,2018-09-30,Interim Dividend,25 Jan 2019,31 Jan 2019,0.0167,Currency,View,03018,2018,Y
3446,16 Dec 2022,2022-12-31,Interim Dividend,04 Jan 2023,13 Jan 2023,0.015,Currency,View,6521,2022,Y
3447,29 Apr 2022,2021-12-31,Final Dividend,07 Jul 2022,22 Jul 2022,0.025,Currency,View,6521,2021,Y
3448,29 Nov 2021,2021-12-31,Interim Dividend,10 Dec 2021,20 Dec 2021,0.015,Currency,View,6521,2021,Y
3449,27 May 2021,2020-12-31,Final Dividend,14 Jul 2021,30 Jul 2021,0.023,Currency,View,6521,2020,Y
3450,27 Nov 2020,2020-12-31,Interim Dividend,11 Dec 2020,21 Dec 2020,0.01,Currency,View,6521,2020,Y
3451,30 Apr 2020,2019-12-31,Final Dividend,14 Jul 2020,30 Jul 2020,0.025,Currency,View,6521,2019,Y
3452,28 Nov 2019,2019-12-31,Interim Dividend,12 Dec 2019,30 Dec 2019,0.025,Currency,View,6521,2019,Y
3453,29 Apr 2019,2018-12-31,Final Dividend,12 Jul 2019,31 Jul 2019,0.025,Currency,View,6521,2018,Y
3454,03 Oct 2018,2018-12-31,Interim Dividend,19 Oct 2018,22 Nov 2018,0.035,Currency,View,6521,2018,Y
3455,17 Aug 2022,2022-12-31,Interim Dividend,06 Oct 2022,21 Oct 2022,0.01,Currency,View,5303,2022,Y
3456,24 Feb 2022,2021-12-31,Interim Dividend,09 Mar 2022,24 Mar 2022,0.018,Currency,View,5303,2021,Y
3457,12 Dec 2022,2022-12-31,Interim Dividend,29 Dec 2022,16 Jan 2023,0.135,Currency,View,6139,2022,Y
3458,14 Dec 2021,2021-12-31,Interim Dividend,29 Dec 2021,17 Jan 2022,0.12,Currency,View,6139,2021,Y
3459,21 Dec 2020,2020-12-31,Interim Dividend,07 Jan 2021,29 Jan 2021,0.12,Currency,View,6139,2020,Y
3460,03 Dec 2019,2019-12-31,Interim Dividend,18 Dec 2019,02 Jan 2020,0.2,Currency,View,6139,2019,Y
3461,11 Dec 2018,2018-12-31,Interim Dividend,24 Dec 2018,11 Jan 2019,0.15,Currency,View,6139,2018,Y
3462,24 Mar 2021,2021-07-31,First Interim Dividend,06 Apr 2021,20 Apr 2021,0.0125,Currency,View,7082,2021,Y
3463,24 Dec 2018,2019-07-31,First Interim Dividend,07 Jan 2019,24 Jan 2019,0.0125,Currency,View,7082,2019,Y
3464,13 Jul 2021,2021-03-31,Interim Dividend (with Dividend Re-Investment Plan),27 Jul 2021,25 Aug 2021,0.02,Currency,View,1538,2021,Y
3465,11 Aug 2020,2020-03-31,Interim Dividend (with Dividend Re-Investment Plan),25 Aug 2020,24 Sep 2020,0.02,Currency,View,1538,2020,Y
3466,13 Sep 2019,2019-03-31,First and Final Dividend (with Dividend Re-Investment Plan),27 Sep 2019,29 Oct 2019,0.01,Currency,View,1538,2019,Y
3467,29 Jun 2021,2021-03-31,First and Final Dividend,09 Aug 2021,18 Aug 2021,0.002,Currency,View,0050,2021,Y
3468,29 Jul 2020,2020-03-31,First and Final Dividend,10 Sep 2020,18 Sep 2020,0.002,Currency,View,0050,2020,Y
3469,02 Jul 2019,2019-03-31,First and Final Dividend,29 Aug 2019,13 Sep 2019,0.002,Currency,View,0050,2019,Y
3470,25 Aug 2021,2021-12-31,First Interim Dividend,09 Sep 2021,08 Oct 2021,0.005,Currency,View,7228,2021,Y
3471,08 Jul 2019,2019-12-31,Interim Dividend,22 Jul 2019,06 Aug 2019,0.005,Currency,View,7228,2019,Y
3472,29 Nov 2022,2022-12-31,Fourth Interim Dividend,30 Dec 2022,20 Jan 2023,0.1,Currency,View,5012,2022,Y
3473,29 Aug 2022,2022-12-31,Third Interim Dividend,13 Sep 2022,05 Oct 2022,0.15,Currency,View,5012,2022,Y
3474,23 May 2022,2022-12-31,Second Interim Dividend,03 Jun 2022,24 Jun 2022,0.1,Currency,View,5012,2022,Y
3475,28 Feb 2022,2022-12-31,First Interim Dividend,15 Mar 2022,05 Apr 2022,0.05,Currency,View,5012,2022,Y
3476,22 Nov 2021,2021-12-31,Second Interim Dividend,04 Jan 2022,24 Jan 2022,0.2,Currency,View,5012,2021,Y
3477,09 Jul 2021,2021-12-31,First Interim Dividend,26 Jul 2021,16 Aug 2021,0.1,Currency,View,5012,2021,Y
3478,23 Mar 2021,2020-12-31,Second Interim Dividend,06 Apr 2021,23 Apr 2021,0.05,Currency,View,5012,2020,Y
3479,30 Nov 2020,2020-12-31,First Interim Dividend,29 Dec 2020,12 Jan 2021,0.1,Currency,View,5012,2020,Y
3480,28 Feb 2020,2019-12-31,First Interim Dividend,13 Mar 2020,13 Apr 2020,0.05,Currency,View,5012,2019,Y
3481,23 Nov 2018,2018-12-31,Second interim dividend,06 Dec 2018,24 Dec 2018,0.05,Currency,View,5012,2018,Y
3482,24 May 2018,2018-12-31,First Interim Dividend,06 Jun 2018,29 Jun 2018,0.05,Currency,View,5012,2018,Y
3483,21 Nov 2022,2022-12-31,Third Interim Dividend,06 Dec 2022,23 Dec 2022,0.0165,Currency,View,8524,2022,Y
3484,24 Aug 2022,2022-12-31,Second Interim Dividend,08 Sep 2022,30 Sep 2022,0.0165,Currency,View,8524,2022,Y
3485,26 May 2022,2022-12-31,First Interim Dividend,14 Jun 2022,30 Jun 2022,0.0165,Currency,View,8524,2022,Y
3486,22 Feb 2022,2021-12-31,Fourth Interim Dividend,09 Mar 2022,25 Mar 2022,0.0165,Currency,View,8524,2021,Y
3487,15 Nov 2021,2021-12-31,Third Interim Dividend,30 Nov 2021,31 Dec 2021,0.0165,Currency,View,8524,2021,Y
3488,23 Aug 2021,2021-12-31,Second Interim Dividend,07 Sep 2021,30 Sep 2021,0.0165,Currency,View,8524,2021,Y
3489,19 May 2021,2021-12-31,First Interim Dividend,03 Jun 2021,30 Jun 2021,0.0165,Currency,View,8524,2021,Y
3490,26 Feb 2021,2020-12-31,Interim Dividend,12 Mar 2021,31 Mar 2021,0.0165,Currency,View,8524,2020,Y
3491,16 Nov 2020,2020-12-31,Third Interim Dividend,01 Dec 2020,31 Dec 2020,0.0165,Currency,View,8524,2020,Y
3492,19 Aug 2020,2020-12-31,Second Interim Dividend,07 Sep 2020,30 Sep 2020,0.0165,Currency,View,8524,2020,Y
3493,13 May 2020,2020-12-31,First Interim Dividend,29 May 2020,19 Jun 2020,0.0165,Currency,View,8524,2020,Y
3494,27 Feb 2020,2019-12-31,Interim Dividend,11 Mar 2020,27 Mar 2020,0.0165,Currency,View,8524,2019,Y
3495,27 Nov 2019,2019-12-31,Interim Dividend,24 Jan 2020,25 Feb 2020,0.012,Currency,View,8524,2019,Y
3496,27 Aug 2019,2019-12-31,Interim Dividend,30 Oct 2019,26 Nov 2019,0.012,Currency,View,8524,2019,Y
3497,10 Jul 2019,2019-12-31,Interim Dividend,29 Jul 2019,27 Aug 2019,0.012,Currency,View,8524,2019,Y
3498,28 Feb 2019,2018-12-31,Interim Dividend,25 Apr 2019,27 May 2019,0.012,Currency,View,8524,2018,Y
3499,26 Nov 2018,2018-12-31,Interim Dividend,27 Dec 2018,31 Jan 2019,0.012,Currency,View,8524,2018,Y
3500,27 Aug 2018,2018-12-31,Interim Dividend,26 Sep 2018,26 Oct 2018,0.02,Currency,View,8524,2018,Y
3501,22 May 2018,2018-12-31,Interim Dividend,13 Jun 2018,13 Jul 2018,0.02,Currency,View,8524,2018,Y
3502,19 Jul 2022,2021-12-31,First and Final Dividend,24 Aug 2022,12 Sep 2022,0.059,Currency,View,5191,2021,Y
3503,02 Dec 2021,2020-12-31,Final Dividend,06 Dec 2021,23 Dec 2021,0.024,Currency,View,5191,2020,Y
3504,27 Aug 2020,2019-12-31,Final Dividend,05 Oct 2020,21 Oct 2020,0.029,Currency,View,5191,2019,Y
3505,26 Nov 2019,2019-12-31,First Interim Dividend,30 Jan 2020,18 Feb 2020,0.01,Currency,View,5191,2019,Y
3506,25 Jul 2019,2018-12-31,Final Dividend,22 Aug 2019,19 Sep 2019,0.029,Currency,View,5191,2018,Y
3507,28 Nov 2018,2018-12-31,First Interim Dividend,24 Jan 2019,19 Feb 2019,0.02,Currency,View,5191,2018,Y
3508,22 Nov 2022,2022-12-31,Interim Dividend,08 Dec 2022,23 Dec 2022,0.015,Currency,View,4405,2022,Y
3509,24 May 2022,2022-12-31,Interim Dividend,09 Jun 2022,30 Jun 2022,0.015,Currency,View,4405,2022,Y
3510,24 May 2021,2021-12-31,Interim Dividend,09 Jun 2021,30 Jun 2021,0.015,Currency,View,4405,2021,Y
3511,24 Nov 2020,2020-12-31,Interim Dividend,11 Dec 2020,28 Dec 2020,0.015,Currency,View,4405,2020,Y
3512,22 Jun 2020,2019-12-31,Final Dividend,19 Aug 2020,18 Sep 2020,0.02,Currency,View,4405,2019,Y
3513,20 Aug 2019,2019-12-31,Interim Dividend,11 Sep 2019,30 Sep 2019,0.02,Currency,View,4405,2019,Y
3514,29 Apr 2019,2018-12-31,Final Dividend,04 Jun 2019,28 Jun 2019,0.02,Currency,View,4405,2018,Y
3515,14 Aug 2018,2018-12-31,Interim Dividend,05 Sep 2018,28 Sep 2018,0.02,Currency,View,4405,2018,Y
3516,17 May 2022,2022-03-31,Final Dividend,31 May 2022,20 Jun 2022,0.015,Currency,View,5140,2022,Y
3517,27 Oct 2021,2022-03-31,Interim Dividend,11 Nov 2021,30 Nov 2021,0.01,Currency,View,5140,2022,Y
3518,03 May 2021,2021-03-31,Final Dividend,20 May 2021,03 Jun 2021,0.0125,Currency,View,5140,2021,Y
3519,23 Oct 2020,2021-03-31,Interim Dividend,10 Nov 2020,30 Nov 2020,0.02,Currency,View,5140,2021,Y
3520,18 Jun 2020,2020-03-31,Others,02 Jul 2020,27 Jul 2020,0.02,Currency,View,5140,2020,Y
3521,30 Apr 2019,2019-03-31,Ordinary Dividend,15 May 2019,30 May 2019,0.025,Currency,View,5140,2019,Y
3522,01 Jun 2018,2018-03-31,Ordinary Dividend,20 Jun 2018,13 Jul 2018,0.025,Currency,View,5140,2018,Y
3523,23 Feb 2018,2018-03-31,Ordinary Dividend,08 Mar 2018,26 Mar 2018,0.02,Currency,View,5140,2018,Y
3524,28 Apr 2022,2021-12-31,Final Dividend,22 Jun 2022,15 Jul 2022,0.03,Currency,View,0211,2021,Y
3525,02 Dec 2021,2021-12-31,Interim Dividend,02 Dec 2021,16 Dec 2021,0.02,Currency,View,0211,2021,Y
3526,29 Jun 2021,2020-12-31,Final Dividend,02 Aug 2021,18 Aug 2021,0.005,Currency,View,0211,2020,Y
3527,25 Feb 2021,2020-12-31,Second Interim Dividend,10 Mar 2021,08 Apr 2021,0.01,Currency,View,0221,2020,Y
3528,27 Aug 2020,2020-12-31,Interim Dividend,14 Sep 2020,29 Sep 2020,0.01,Currency,View,0221,2020,Y
3529,12 Dec 2022,2022-12-31,Interim Dividend,27 Dec 2022,17 Jan 2023,0.0017,Currency,View,2054,2022,Y
3530,25 Apr 2022,2021-12-31,Final Dividend,06 Jul 2022,22 Jul 2022,0.0035,Currency,View,2054,2021,Y
3531,17 Dec 2021,2021-12-31,Interim Dividend,30 Dec 2021,14 Jan 2022,0.0029,Currency,View,2054,2021,Y
3532,11 May 2021,2020-12-31,Final Dividend,07 Jul 2021,22 Jul 2021,0.0023,Currency,View,2054,2020,Y
3533,25 Mar 2021,2020-12-31,Interim Dividend,08 Apr 2021,19 Apr 2021,0.0029,Currency,View,2054,2020,Y
3534,28 Oct 2022,2022-06-30,Final Dividend,29 Dec 2022,17 Jan 2023,0.005,Currency,View,5289,2022,Y
3535,26 Aug 2021,2021-06-30,Second Interim Dividend,10 Sep 2021,30 Sep 2021,0.005,Currency,View,5289,2021,Y
3536,25 Nov 2020,2021-06-30,First Interim Dividend,21 Dec 2020,18 Jan 2021,0.01,Currency,View,5289,2021,Y
3537,03 Sep 2019,2020-06-30,Interim Dividend,20 Sep 2019,10 Oct 2019,0.02,Currency,View,5289,2020,Y
3538,30 May 2022,2022-01-31,First and Final Dividend,27 Jul 2022,11 Aug 2022,0.03,Currency,View,7439,2022,Y
3539,25 Feb 2022,2022-12-31,Interim Dividend,11 Mar 2022,31 Mar 2022,0.01,Currency,View,7200,2022,Y
3540,02 Dec 2021,2021-12-31,Third Interim Dividend,06 Dec 2021,27 Dec 2021,0.01,Currency,View,7200,2021,Y
3541,30 Jun 2021,2021-12-31,Second Interim Dividend,15 Jul 2021,06 Aug 2021,0.01,Currency,View,7200,2021,Y
3542,15 Mar 2021,2021-12-31,Interim Dividend,30 Mar 2021,15 Apr 2021,0.01,Currency,View,7200,2021,Y
3543,15 Jun 2021,2020-12-31,Interim Dividend,15 Jul 2021,06 Aug 2021,0.005,Currency,View,7200,2020,Y
3544,17 Aug 2022,2022-12-31,Interim Dividend,02 Sep 2022,19 Sep 2022,0.006,Currency,View,0230,2022,Y
3545,21 Mar 2022,2022-12-31,Interim Dividend,05 Apr 2022,20 Apr 2022,0.007,Currency,View,0230,2022,Y
3546,22 Mar 2021,2021-12-31,Interim Dividend,02 Apr 2021,19 Apr 2021,0.01,Currency,View,0230,2021,Y
3547,09 Sep 2022,2022-12-31,Interim Dividend (with Dividend Re-Investment Plan),23 Sep 2022,21 Oct 2022,0.09,Currency,View,4863,2022,Y
3548,25 Feb 2022,2021-12-31,Interim Dividend,14 Mar 2022,31 Mar 2022,0.06,Currency,View,4863,2021,Y
3549,27 Aug 2021,2021-12-31,Interim Dividend,13 Sep 2021,30 Sep 2021,0.07,Currency,View,4863,2021,Y
3550,24 Feb 2021,2020-12-31,Interim Dividend,11 Mar 2021,31 Mar 2021,0.075,Currency,View,4863,2020,Y
3551,27 Aug 2020,2020-12-31,Interim Dividend,10 Sep 2020,02 Oct 2020,0.068,Currency,View,4863,2020,Y
3552,21 Feb 2020,2019-12-31,Interim Dividend,06 Mar 2020,03 Apr 2020,0.1,Currency,View,4863,2019,Y
3553,26 Feb 2019,2018-12-31,Interim Dividend,14 Mar 2019,12 Apr 2019,0.02,Currency,View,4863,2018,Y
3554,13 Sep 2022,2022-12-31,Interim Dividend,29 Sep 2022,14 Oct 2022,0.2,Currency,View,5347,2022,Y
3555,15 Mar 2022,2021-12-31,Final Dividend,30 Mar 2022,15 Apr 2022,0.18,Currency,View,5347,2021,Y
3556,09 Sep 2021,2021-12-31,Interim Dividend,29 Sep 2021,15 Oct 2021,0.22,Currency,View,5347,2021,Y
3557,15 Mar 2021,2020-12-31,Final Dividend,30 Mar 2021,16 Apr 2021,0.18,Currency,View,5347,2020,Y
