,quar_eps,quar_dps,quar_nta,quar_financial_year,quar_annouced_date,quar_roe(%),quar_stock_code,quar_year
6147,1.37,0.0,1.15,2019-12-31,2019-05-27,1.2,5264,2019
6148,1.74,3.5,1.15,2018-12-31,2019-02-22,1.5,5264,2018
6149,1.7,0.0,1.17,2018-12-31,2018-11-23,1.5,5264,2018
6150,1.06,2.1,1.16,2018-12-31,2018-08-23,0.9,5264,2018
6151,1.06,0.0,1.21,2018-12-31,2018-05-23,0.9,5264,2018
6152,18.22,0.0,7.0383,2022-12-31,2022-11-23,2.6,1155,2022
6153,15.52,28.0,7.0759,2022-12-31,2022-08-25,2.2,1155,2022
6154,17.22,0.0,7.0561,2022-12-31,2022-05-26,2.4,1155,2022
6155,17.32,30.0,7.2241,2021-12-31,2022-02-24,2.4,1155,2021
6156,14.41,0.0,7.1738,2021-12-31,2021-11-25,2.0,1155,2021
6157,17.05,28.0,7.2016,2021-12-31,2021-08-26,2.4,1155,2021
6158,20.96,0.0,7.3442,2021-12-31,2021-05-27,2.9,1155,2021
6159,13.68,38.5,7.5112,2020-12-31,2021-02-25,1.8,1155,2020
6160,17.37,13.5,7.4092,2020-12-31,2020-11-27,2.3,1155,2020
6161,8.38,0.0,7.3019,2020-12-31,2020-08-27,1.1,1155,2020
6162,18.23,0.0,6.9374,2020-12-31,2020-05-21,2.6,1155,2020
6163,21.79,39.0,7.2563,2019-12-31,2020-02-27,3.0,1155,2019
6164,17.78,0.0,7.0544,2019-12-31,2019-11-28,2.5,1155,2019
6165,17.46,25.0,7.0664,2019-12-31,2019-08-29,2.5,1155,2019
6166,16.37,0.0,7.0772,2019-12-31,2019-05-30,2.3,1155,2019
6167,21.05,32.0,6.8174,2018-12-31,2019-02-26,3.1,1155,2018
6168,17.91,0.0,6.658,2018-12-31,2018-11-29,2.7,1155,2018
6169,17.94,25.0,6.5799,2018-12-31,2018-08-30,2.7,1155,2018
6170,17.26,0.0,6.716,2018-12-31,2018-05-28,2.6,1155,2018
6171,4.53,0.0,1.32,2022-12-31,2022-11-21,3.4,3662,2022
6172,3.1,1.5,1.28,2022-12-31,2022-08-25,2.4,3662,2022
6173,1.99,0.0,1.23,2022-12-31,2022-05-27,1.6,3662,2022
6174,2.36,2.0,1.23,2021-12-31,2022-02-28,1.9,3662,2021
6175,0.38,0.0,1.21,2021-12-31,2021-11-17,0.3,3662,2021
6176,12.59,0.0,1.2,2021-12-31,2021-08-20,10.5,3662,2021
6177,1.74,0.0,1.07,2021-12-31,2021-05-28,1.6,3662,2021
6178,1.71,1.0,1.06,2020-12-31,2021-02-26,1.6,3662,2020
6179,0.93,0.0,1.05,2020-12-31,2020-11-20,0.9,3662,2020
6180,-0.44,0.0,1.06,2020-12-31,2020-08-27,-0.4,3662,2020
6181,-1.67,0.0,1.04,2020-12-31,2020-05-15,-1.6,3662,2020
6182,0.32,1.8,1.09,2019-12-31,2020-02-27,0.3,3662,2019
6183,2.06,0.0,1.09,2019-12-31,2019-11-13,1.9,3662,2019
6184,-0.06,1.2,1.08,2019-12-31,2019-08-14,-0.1,3662,2019
6185,2.41,0.0,1.1,2019-12-31,2019-05-24,2.2,3662,2019
6186,3.02,1.0,1.49,2018-12-31,2019-02-27,2.0,3662,2018
6187,-0.94,0.0,1.45,2018-12-31,2018-11-08,-0.6,3662,2018
6188,0.87,2.0,1.48,2018-12-31,2018-08-17,0.6,3662,2018
6189,0.29,0.0,1.46,2018-12-31,2018-05-30,0.2,3662,2018
6190,-1.42,0.0,4.2485,2022-12-31,2022-11-29,-0.3,5014,2022
6191,-4.37,0.0,4.2584,2022-12-31,2022-08-25,-1.0,5014,2022
6192,-7.17,0.0,4.302,2022-12-31,2022-05-30,-1.7,5014,2022
6193,-9.11,0.0,4.3711,2021-12-31,2022-02-28,-2.1,5014,2021
6194,-11.86,0.0,4.4768,2021-12-31,2021-11-29,-2.6,5014,2021
6195,-14.49,0.0,4.6019,2021-12-31,2021-08-23,-3.1,5014,2021
6196,-14.19,0.0,4.7322,2021-12-31,2021-05-28,-3.0,5014,2021
6197,-42.16,0.0,4.8815,2020-12-31,2021-02-26,-8.6,5014,2020
6198,-20.14,0.0,5.3073,2020-12-31,2020-11-30,-3.8,5014,2020
6199,-6.35,0.0,5.492,2020-12-31,2020-08-27,-1.2,5014,2020
6200,-2.09,0.0,5.5394,2020-12-31,2020-05-22,-0.4,5014,2020
6201,0.91,0.0,5.6204,2019-12-31,2020-02-28,0.2,5014,2019
6202,11.05,0.0,5.6105,2019-12-31,2019-11-27,2.0,5014,2019
6203,8.78,0.0,5.5794,2019-12-31,2019-08-30,1.6,5014,2019
6204,8.16,0.0,5.551,2019-12-31,2019-05-31,1.5,5014,2019
6205,-0.05,0.0,5.5091,2018-12-31,2019-02-28,0.0,5014,2018
6206,9.28,0.0,5.5223,2018-12-31,2018-11-21,1.7,5014,2018
6207,3.47,0.0,5.4397,2018-12-31,2018-08-28,0.6,5014,2018
6208,25.94,0.0,5.485,2018-12-31,2018-05-28,4.7,5014,2018
6209,0.82,0.0,1.1967,2022-12-31,2022-11-24,0.7,1171,2022
6210,1.98,0.0,1.1931,2022-12-31,2022-08-25,1.7,1171,2022
6211,3.25,0.0,1.1978,2022-12-31,2022-05-26,2.7,1171,2022
6212,1.07,3.0,1.2103,2021-12-31,2022-02-24,0.9,1171,2021
6213,-1.49,0.0,1.2352,2021-12-31,2021-11-29,-1.2,1171,2021
6214,5.78,0.0,1.2984,2021-12-31,2021-08-25,4.5,1171,2021
6215,0.94,0.0,1.2293,2021-12-31,2021-05-27,0.8,1171,2021
6216,1.42,0.0,1.2732,2020-12-31,2021-02-25,1.1,1171,2020
6217,3.81,0.0,1.2695,2020-12-31,2020-11-30,3.0,1171,2020
6218,-0.19,0.0,1.2812,2020-12-31,2020-08-26,-0.1,1171,2020
6219,-1.09,0.0,1.2593,2020-12-31,2020-06-25,-0.9,1171,2020
6220,5.44,0.0,1.3144,2019-12-31,2020-02-28,4.1,1171,2019
6221,2.63,0.0,1.2909,2019-12-31,2019-11-20,2.0,1171,2019
6222,1.66,0.0,1.2625,2019-12-31,2019-08-30,1.3,1171,2019
6223,1.31,0.0,1.2364,2019-12-31,2019-06-24,1.1,1171,2019
6224,1.88,0.0,1.2505,2018-12-31,2019-03-01,1.5,1171,2018
6225,1.97,0.0,1.2418,2018-12-31,2018-11-13,1.6,1171,2018
6226,1.39,0.0,1.2198,2018-12-31,2018-08-17,1.1,1171,2018
6227,5.33,0.0,1.1696,2018-12-31,2018-05-28,4.6,1171,2018
6228,-7.5,0.0,1.63,2022-12-31,2022-11-21,-4.6,5916,2022
6229,9.4,0.0,1.57,2022-12-31,2022-08-04,6.0,5916,2022
6230,15.3,0.0,1.57,2022-12-31,2022-05-18,9.7,5916,2022
6231,15.3,7.0,1.38,2021-12-31,2022-02-18,11.1,5916,2021
6232,7.0,0.0,1.21,2021-12-31,2021-11-12,5.8,5916,2021
6233,0.7,0.0,1.09,2021-12-31,2021-08-06,0.6,5916,2021
6234,5.5,0.0,1.06,2021-12-31,2021-05-07,5.2,5916,2021
6235,4.0,1.0,0.99,2020-12-31,2021-02-19,4.0,5916,2020
6236,3.1,0.0,0.91,2020-12-31,2020-10-30,3.4,5916,2020
6237,0.2,0.0,0.89,2020-12-31,2020-08-07,0.2,5916,2020
6238,-3.3,0.0,0.89,2020-12-31,2020-06-24,-3.7,5916,2020
6239,-3.3,2.0,0.93,2019-12-31,2020-02-20,-3.5,5916,2019
6240,7.6,0.0,0.96,2019-12-31,2019-11-11,7.9,5916,2019
6241,1.9,0.0,0.89,2019-12-31,2019-08-08,2.1,5916,2019
6242,2.2,0.0,0.89,2019-12-31,2019-05-03,2.5,5916,2019
6243,3.9,2.0,0.87,2018-12-31,2019-02-22,4.5,5916,2018
6244,2.9,0.0,0.83,2018-12-31,2018-11-14,3.5,5916,2018
6245,2.5,0.0,2.91,2018-12-31,2018-08-10,0.9,5916,2018
6246,4.6,0.0,2.93,2018-12-31,2018-05-08,1.6,5916,2018
6247,1.23,6.5,0.5885,2022-12-31,2022-11-23,2.1,5077,2022
6248,6.11,0.0,0.5641,2022-12-31,2022-08-26,10.8,5077,2022
6249,0.84,0.0,0.4799,2022-12-31,2022-05-27,1.8,5077,2022
6250,3.19,0.0,0.4663,2021-12-31,2022-02-23,6.8,5077,2021
6251,11.36,0.0,0.4332,2021-12-31,2021-11-22,26.2,5077,2021
6252,3.21,0.0,0.3228,2021-12-31,2021-08-13,9.9,5077,2021
6253,1.5,0.0,0.2954,2021-12-31,2021-05-19,5.1,5077,2021
6254,-4.98,0.0,0.2743,2020-12-31,2021-02-24,-18.2,5077,2020
6255,-0.6,0.0,0.3337,2020-12-31,2020-11-24,-1.8,5077,2020
6256,-1.27,0.0,0.3526,2020-12-31,2020-08-25,-3.6,5077,2020
6257,4.77,0.0,0.3645,2020-12-31,2020-05-19,13.1,5077,2020
6258,1.17,0.0,0.3548,2019-12-31,2020-02-25,3.3,5077,2019
6259,-0.13,0.0,0.3817,2019-12-31,2019-11-19,-0.3,5077,2019
6260,-0.69,0.0,0.3825,2019-12-31,2019-08-14,-1.8,5077,2019
6261,-1.08,0.0,0.3806,2019-12-31,2019-05-30,-2.8,5077,2019
6262,40.64,0.0,0.3931,2018-12-31,2019-02-25,103.4,5077,2018
6263,2.3,0.0,0.3895,2018-12-31,2018-11-28,5.9,5077,2018
6264,-15.13,0.0,0.3592,2018-12-31,2018-08-23,-42.1,5077,2018
6265,-1.43,0.0,0.5028,2018-12-31,2018-05-14,-2.8,5077,2018
6266,0.68,0.0,0.31,2023-06-30,2022-11-23,2.2,0155,2023
6267,3.25,0.0,0.3,2022-06-30,2022-08-30,10.8,0155,2022
6268,1.6,0.0,27.0,2022-06-30,2022-05-23,0.1,0155,2022
6269,0.83,0.0,25.0,2022-06-30,2022-02-16,0.0,0155,2022
6270,0.2,0.0,0.2421,2022-06-30,2021-11-30,0.8,0155,2022
6271,-1.94,0.0,0.1513,2021-06-30,2021-09-23,-12.8,0155,2021
6272,0.19,0.0,0.1961,2021-06-30,2021-05-27,1.0,0155,2021
6273,-1.5,0.0,0.076,2021-06-30,2021-02-18,-19.7,0155,2021
6274,-0.8,0.0,0.0911,2021-06-30,2020-11-30,-8.8,0155,2021
6275,-5.25,0.0,0.0991,2020-06-30,2020-08-21,-53.0,0155,2020
6276,-1.61,0.0,12.42,2020-06-30,2020-05-22,-0.1,0155,2020
6277,23.41,0.0,0.3603,2020-06-30,2020-02-18,65.0,0155,2020
6278,-0.03,0.0,0.1518,2020-06-30,2019-11-19,-0.2,0155,2020
6279,-1.3,0.0,0.1539,2019-06-30,2019-08-27,-8.4,0155,2019
6280,-0.93,0.0,0.1669,2019-06-30,2019-05-24,-5.6,0155,2019
6281,-0.96,0.0,0.1761,2019-06-30,2019-02-22,-5.5,0155,2019
6282,-0.53,0.0,0.1857,2019-06-30,2018-11-19,-2.9,0155,2019
6283,-1.4,0.0,0.191,2018-06-30,2018-08-24,-7.3,0155,2018
6284,-1.41,0.0,0.2049,2018-06-30,2018-05-24,-6.9,0155,2018
6285,-0.78,0.0,0.219,2018-06-30,2018-02-26,-3.6,0155,2018
6286,-0.8,0.0,0.2268,2018-06-30,2017-11-22,-3.5,0155,2018
6287,26.5,10.0,10.34,2023-06-30,2022-11-23,2.6,3867,2023
6288,40.47,0.0,10.06,2022-06-30,2022-08-29,4.0,3867,2022
6289,40.98,25.0,9.91,2022-06-30,2022-05-26,4.1,3867,2022
6290,43.0,0.0,9.45,2022-06-30,2022-02-25,4.6,3867,2022
6291,41.17,10.0,9.03,2022-06-30,2021-11-24,4.6,3867,2022
6292,37.85,0.0,8.56,2021-06-30,2021-08-30,4.4,3867,2021
6293,37.55,20.0,8.33,2021-06-30,2021-05-28,4.5,3867,2021
6294,33.87,0.0,7.88,2021-06-30,2021-02-25,4.3,3867,2021
6295,28.05,10.0,7.64,2021-06-30,2020-11-25,3.7,3867,2021
6296,25.73,0.0,7.24,2020-06-30,2020-08-28,3.6,3867,2020
6297,11.59,17.0,7.15,2020-06-30,2020-05-20,1.6,3867,2020
6298,23.73,0.0,6.97,2020-06-30,2020-02-26,3.4,3867,2020
6299,19.36,10.0,6.83,2020-06-30,2019-11-26,2.8,3867,2020
6300,15.82,0.0,6.68,2019-06-30,2019-08-28,2.4,3867,2019
6301,8.82,17.0,6.7,2019-06-30,2019-05-24,1.3,3867,2019
6302,20.64,0.0,6.58,2019-06-30,2019-02-21,3.1,3867,2019
6303,22.25,10.0,6.45,2019-06-30,2018-11-08,3.4,3867,2019
6304,20.55,0.0,6.25,2018-06-30,2018-08-23,3.3,3867,2018
6305,13.68,19.0,6.26,2018-06-30,2018-05-17,2.2,3867,2018
6306,21.69,0.0,6.16,2018-06-30,2018-01-29,3.5,3867,2018
6307,19.08,10.0,6.08,2018-06-30,2017-11-08,3.1,3867,2018
6308,0.53,0.0,1.011,2022-12-31,2022-11-30,0.5,1651,2022
6309,0.32,0.0,1.006,2022-12-31,2022-08-30,0.3,1651,2022
6310,0.31,0.0,1.013,2022-12-31,2022-05-31,0.3,1651,2022
6311,1.68,1.0,1.01,2021-12-31,2022-02-28,1.7,1651,2021
6312,-0.72,0.0,0.995,2021-12-31,2021-11-26,-0.7,1651,2021
6313,-0.73,0.0,1.015,2021-12-31,2021-08-30,-0.7,1651,2021
6314,0.12,0.0,1.033,2021-12-31,2021-05-31,0.1,1651,2021
6315,0.61,1.0,1.038,2020-12-31,2021-02-25,0.6,1651,2020
6316,0.02,0.0,1.031,2020-12-31,2020-11-23,0.0,1651,2020
6317,-4.98,0.0,1.031,2020-12-31,2020-08-28,-4.8,1651,2020
6318,0.35,0.0,1.093,2020-12-31,2020-06-26,0.3,1651,2020
6319,0.14,1.0,1.086,2019-12-31,2020-02-26,0.1,1651,2019
6320,0.06,0.0,1.084,2019-12-31,2019-11-21,0.1,1651,2019
6321,0.25,0.0,1.103,2019-12-31,2019-08-26,0.2,1651,2019
6322,0.09,0.0,1.1,2019-12-31,2019-05-30,0.1,1651,2019
6323,0.6,1.75,1.1,2018-12-31,2019-02-26,0.5,1651,2018
6324,0.45,0.0,1.093,2018-12-31,2018-11-22,0.4,1651,2018
6325,0.76,0.0,1.11,2018-12-31,2018-08-30,0.7,1651,2018
6326,0.49,0.0,1.103,2018-12-31,2018-05-30,0.4,1651,2018
6327,-2.78,0.0,2.24,2023-06-30,2022-11-23,-1.2,4936,2023
6328,-1.76,0.0,2.27,2022-06-30,2022-08-24,-0.8,4936,2022
6329,0.51,0.0,2.28,2022-06-30,2022-05-25,0.2,4936,2022
6330,-4.7,0.0,2.28,2022-06-30,2022-02-22,-2.1,4936,2022
6331,2.86,0.0,2.33,2022-06-30,2021-11-24,1.2,4936,2022
6332,-6.93,0.0,2.3,2021-06-30,2021-08-25,-3.0,4936,2021
6333,7.19,0.0,2.37,2021-06-30,2021-05-25,3.0,4936,2021
6334,5.02,0.0,2.29,2021-06-30,2021-02-24,2.2,4936,2021
6335,4.61,0.0,2.24,2021-06-30,2020-11-26,2.1,4936,2021
6336,1.95,0.0,2.2,2020-06-30,2020-08-21,0.9,4936,2020
6337,-4.38,0.0,2.18,2020-06-30,2020-06-25,-2.0,4936,2020
6338,0.52,0.0,2.22,2020-06-30,2020-02-21,0.2,4936,2020
6339,-0.48,0.0,2.22,2020-06-30,2019-11-28,-0.2,4936,2020
6340,-1.55,0.0,2.22,2019-06-30,2019-08-21,-0.7,4936,2019
6341,1.57,0.0,2.24,2019-06-30,2019-05-30,0.7,4936,2019
6342,-4.92,0.0,2.22,2019-06-30,2019-02-21,-2.2,4936,2019
6343,-2.4,10.0,2.37,2019-06-30,2018-11-28,-1.0,4936,2019
6344,-1.95,0.0,2.4,2018-06-30,2018-08-28,-0.8,4936,2018
6345,0.75,0.0,2.42,2018-06-30,2018-05-23,0.3,4936,2018
6346,-1.76,0.0,2.41,2018-06-30,2018-02-12,-0.7,4936,2018
6347,-1.58,0.0,2.43,2018-06-30,2017-11-22,-0.7,4936,2018
6348,-1.83,0.0,1.88,2023-06-30,2022-11-29,-1.0,6181,2023
6349,10.96,0.0,1.9,2022-06-30,2022-08-30,5.8,6181,2022
6350,1.78,0.0,1.79,2022-06-30,2022-05-31,1.0,6181,2022
6351,1.18,0.0,1.77,2022-06-30,2022-02-28,0.7,6181,2022
6352,0.14,0.0,1.76,2022-06-30,2021-11-30,0.1,6181,2022
6353,-0.55,0.0,1.75,2021-06-30,2021-10-05,-0.3,6181,2021
6354,0.43,0.0,1.76,2021-06-30,2021-05-31,0.2,6181,2021
6355,0.41,0.0,1.76,2021-06-30,2021-02-26,0.2,6181,2021
6356,0.21,0.0,1.75,2021-06-30,2020-11-23,0.1,6181,2021
6357,0.36,0.0,1.77,2020-06-30,2020-08-28,0.2,6181,2020
6358,1.28,0.0,1.76,2020-06-30,2020-05-29,0.7,6181,2020
6359,1.54,0.0,1.75,2020-06-30,2020-02-26,0.9,6181,2020
6360,0.25,0.0,1.75,2020-06-30,2019-11-28,0.1,6181,2020
6361,2.62,0.0,1.75,2019-06-30,2019-08-30,1.5,6181,2019
6362,2.34,0.0,1.74,2019-06-30,2019-05-28,1.3,6181,2019
6363,0.49,0.0,1.73,2019-06-30,2019-02-26,0.3,6181,2019
6364,0.88,0.0,1.75,2019-06-30,2018-11-15,0.5,6181,2019
6365,0.08,0.0,1.73,2018-06-30,2018-08-30,0.0,6181,2018
6366,1.13,0.0,1.73,2018-06-30,2018-05-21,0.7,6181,2018
6367,4.59,0.0,1.72,2018-06-30,2018-02-27,2.7,6181,2018
6368,4.91,0.0,1.7,2018-06-30,2017-11-20,2.9,6181,2018
6369,0.56,0.0,0.064,2022-09-30,2022-11-25,8.8,03015,2022
6370,-0.17,0.0,0.0584,2022-09-30,2022-05-30,-2.9,03015,2022
6371,0.2,0.0,0.0601,2021-09-30,2021-11-29,3.3,03015,2021
6372,0.23,0.25,0.0582,2021-09-30,2021-05-31,4.0,03015,2021
6373,-0.79,0.0,0.0582,2020-09-30,2020-11-30,-13.6,03015,2020
6374,-0.3,0.0,0.0661,2020-09-30,2020-06-30,-4.5,03015,2020
6375,-0.11,0.0,0.0692,2019-09-30,2019-11-28,-1.6,03015,2019
6376,-0.06,0.63,0.0703,2019-09-30,2019-11-28,-0.9,03015,2019
6377,0.85,0.0,0.05,2018-09-30,2018-12-07,17.0,03015,2018
6378,11.2,0.0,4.36,2022-12-31,2022-11-23,2.6,1058,2022
6379,0.23,0.0,4.32,2022-12-31,2022-08-22,0.1,1058,2022
6380,0.52,0.0,4.48,2022-12-31,2022-05-31,0.1,1058,2022
6381,8.98,7.0,4.51,2021-12-31,2022-02-25,2.0,1058,2021
6382,9.82,0.0,4.44,2021-12-31,2021-11-29,2.2,1058,2021
6383,10.1,0.0,4.4,2021-12-31,2021-08-23,2.3,1058,2021
6384,12.7,0.0,4.4,2021-12-31,2021-05-28,2.9,1058,2021
6385,11.31,7.0,4.38,2020-12-31,2021-02-23,2.6,1058,2020
6386,3.27,0.0,4.25,2020-12-31,2020-11-25,0.8,1058,2020
6387,-0.55,0.0,4.21,2020-12-31,2020-08-19,-0.1,1058,2020
6388,4.86,0.0,4.13,2020-12-31,2020-05-21,1.2,1058,2020
6389,6.75,7.0,4.14,2019-12-31,2020-02-26,1.6,1058,2019
6390,-3.9,0.0,4.18,2019-12-31,2019-11-25,-0.9,1058,2019
6391,6.36,0.0,4.19,2019-12-31,2019-08-21,1.5,1058,2019
6392,3.7,0.0,4.14,2019-12-31,2019-05-24,0.9,1058,2019
6393,3.4,7.0,4.05,2018-12-31,2019-02-27,0.8,1058,2018
6394,1.95,0.0,4.04,2018-12-31,2018-11-21,0.5,1058,2018
6395,4.05,0.0,3.98,2018-12-31,2018-08-20,1.0,1058,2018
6396,3.57,0.0,4.06,2018-12-31,2018-05-28,0.9,1058,2018
6397,0.45,2.0,0.21,2022-12-31,2022-11-16,2.1,3514,2022
6398,0.54,0.0,0.23,2022-12-31,2022-08-19,2.3,3514,2022
6399,0.42,0.0,0.22,2022-12-31,2022-05-20,1.9,3514,2022
6400,0.49,0.0,0.22,2021-12-31,2022-02-23,2.2,3514,2021
6401,0.39,0.0,0.22,2021-12-31,2021-11-17,1.8,3514,2021
6402,0.39,0.0,0.21,2021-12-31,2021-08-27,1.9,3514,2021
6403,0.39,0.0,0.21,2021-12-31,2021-05-20,1.9,3514,2021
6404,0.47,0.0,0.2,2020-12-31,2021-02-24,2.4,3514,2020
6405,0.42,0.0,0.2,2020-12-31,2020-11-18,2.1,3514,2020
6406,0.23,0.0,0.2,2020-12-31,2020-08-17,1.2,3514,2020
6407,0.24,0.0,0.19,2020-12-31,2020-06-22,1.3,3514,2020
6408,0.47,0.3,0.19,2019-12-31,2020-02-26,2.5,3514,2019
6409,0.36,0.0,0.19,2019-12-31,2019-11-20,1.9,3514,2019
6410,0.34,0.0,0.19,2019-12-31,2019-08-21,1.8,3514,2019
6411,0.34,0.0,0.18,2019-12-31,2019-05-27,1.9,3514,2019
6412,0.33,0.3,0.18,2018-12-31,2019-02-19,1.8,3514,2018
6413,0.34,0.0,0.18,2018-12-31,2018-11-21,1.9,3514,2018
6414,0.33,0.0,0.18,2018-12-31,2018-08-17,1.8,3514,2018
6415,0.34,0.0,0.18,2018-12-31,2018-05-18,1.9,3514,2018
6416,11.35,6.0,2.52,2022-12-31,2022-11-25,4.5,7029,2022
6417,7.78,0.0,2.45,2022-12-31,2022-08-19,3.2,7029,2022
6418,8.4,4.0,2.4,2022-12-31,2022-05-26,3.5,7029,2022
6419,5.85,0.0,2.31,2021-12-31,2022-02-25,2.5,7029,2021
6420,6.78,2.0,2.28,2021-12-31,2021-11-19,3.0,7029,2021
6421,7.87,0.0,2.2,2021-12-31,2021-08-20,3.6,7029,2021
6422,5.97,2.0,2.15,2021-12-31,2021-05-27,2.8,7029,2021
6423,7.41,2.0,2.08,2020-12-31,2021-03-11,3.6,7029,2020
6424,4.53,0.0,2.03,2020-12-31,2020-11-20,2.2,7029,2020
6425,3.14,4.0,1.99,2020-12-31,2020-08-21,1.6,7029,2020
6426,5.57,0.0,2.0,2020-12-31,2020-05-27,2.8,7029,2020
6427,5.73,0.0,1.94,2019-12-31,2020-02-28,3.0,7029,2019
6428,10.96,0.0,1.88,2019-12-31,2019-11-22,5.8,7029,2019
6429,6.37,2.0,1.77,2019-12-31,2019-08-23,3.6,7029,2019
6430,5.67,0.0,1.73,2019-12-31,2019-05-24,3.3,7029,2019
6431,3.31,0.0,1.67,2018-12-31,2019-02-27,2.0,7029,2018
6432,2.3,0.0,1.44,2018-12-31,2018-11-23,1.6,7029,2018
6433,2.35,1.5,1.42,2018-12-31,2018-08-24,1.7,7029,2018
6434,2.57,0.0,1.41,2018-12-31,2018-05-14,1.8,7029,2018
6435,0.09,0.0,0.11,2023-06-30,2022-11-22,0.8,0189,2023
6436,0.04,0.22,0.11,2022-06-30,2022-08-25,0.4,0189,2022
6437,0.07,0.0,0.1,2022-06-30,2022-05-31,0.7,0189,2022
6438,0.08,0.0,0.11,2022-06-30,2022-02-17,0.7,0189,2022
6439,0.07,0.0,0.11,2022-06-30,2021-11-23,0.6,0189,2022
6440,0.02,0.2,0.1,2021-06-30,2021-08-24,0.2,0189,2021
6441,0.07,0.0,0.1,2021-06-30,2021-05-25,0.7,0189,2021
6442,0.06,0.0,0.1,2021-06-30,2021-02-24,0.6,0189,2021
6443,0.07,0.0,0.1,2021-06-30,2020-11-23,0.7,0189,2021
6444,0.01,0.15,0.1,2020-06-30,2020-08-27,0.1,0189,2020
6445,0.04,0.0,0.1,2020-06-30,2020-05-21,0.4,0189,2020
6446,0.02,0.0,0.1,2020-06-30,2020-02-26,0.2,0189,2020
6447,0.01,0.0,0.1,2020-06-30,2019-11-26,0.1,0189,2020
6448,0.0,0.15,0.1,2019-06-30,2019-08-28,0.0,0189,2019
6449,0.03,0.0,0.1,2019-06-30,2019-05-21,0.3,0189,2019
6450,0.03,0.0,0.1,2019-06-30,2019-01-29,0.3,0189,2019
6451,0.03,0.0,0.1,2019-06-30,2018-11-27,0.3,0189,2019
6452,0.03,0.2,0.1,2018-06-30,2018-08-27,0.3,0189,2018
6453,0.06,0.0,0.1,2018-06-30,2018-04-30,0.6,0189,2018
6454,0.06,0.0,0.1,2018-06-30,2018-02-12,0.6,0189,2018
6455,0.08,0.0,0.1,2018-06-30,2017-11-23,0.8,0189,2018
6456,5.81,2.0,1.55,2023-03-31,2022-11-23,3.7,5236,2023
6457,5.64,3.0,2.29,2023-03-31,2022-08-23,2.5,5236,2023
6458,7.32,3.75,2.28,2022-03-31,2022-05-25,3.2,5236,2022
6459,7.25,3.75,2.23,2022-03-31,2022-02-23,3.3,5236,2022
6460,6.21,3.0,2.19,2022-03-31,2021-11-25,2.8,5236,2022
6461,3.8,2.0,2.15,2022-03-31,2021-08-25,1.8,5236,2022
6462,9.41,4.0,2.15,2021-03-31,2021-05-25,4.4,5236,2021
6463,9.03,3.0,2.09,2021-03-31,2021-02-25,4.3,5236,2021
6464,9.0,3.0,2.02,2021-03-31,2020-11-18,4.5,5236,2021
6465,3.72,2.0,1.96,2021-03-31,2020-08-26,1.9,5236,2021
6466,6.74,2.5,1.93,2020-03-31,2020-07-09,3.5,5236,2020
6467,7.94,3.0,1.91,2020-03-31,2020-02-20,4.2,5236,2020
6468,7.39,3.0,1.86,2020-03-31,2019-11-20,4.0,5236,2020
6469,7.09,3.0,1.81,2020-03-31,2019-08-29,3.9,5236,2020
6470,8.75,3.25,1.76,2019-03-31,2019-05-31,5.0,5236,2019
6471,6.46,3.0,1.7,2019-03-31,2019-02-20,3.8,5236,2019
6472,7.04,3.25,1.68,2019-03-31,2018-11-14,4.2,5236,2019
6473,6.67,3.25,1.64,2019-03-31,2018-08-27,4.1,5236,2019
6474,5.88,3.5,1.61,2018-03-31,2018-05-23,3.7,5236,2018
6475,9.52,3.5,1.59,2018-03-31,2018-02-28,6.0,5236,2018
6476,8.64,3.25,1.51,2018-03-31,2017-11-23,5.7,5236,2018
6477,7.89,3.25,1.83,2018-03-31,2017-08-24,4.3,5236,2018
6478,-0.1,0.0,0.0347,2022-12-31,2022-08-26,-2.9,03019,2022
6479,0.62,0.0,0.035,2021-12-31,2022-02-25,17.7,03019,2021
6480,0.05,0.0,0.0295,2021-12-31,2021-08-19,1.7,03019,2021
6481,-1.24,0.0,0.033,2020-12-31,2021-03-30,-37.6,03019,2020
6482,0.03,0.0,0.0289,2020-12-31,2020-08-21,1.0,03019,2020
6483,-0.42,0.0,0.0287,2019-12-31,2020-02-28,-14.6,03019,2019
6484,0.22,0.25,0.036,2019-12-31,2019-08-22,6.1,03019,2019
6485,0.24,1.0,0.3578,2022-12-31,2022-11-24,0.7,4022,2022
6486,0.07,1.0,0.3555,2022-12-31,2022-08-25,0.2,4022,2022
6487,0.03,0.0,0.3548,2022-12-31,2022-05-26,0.1,4022,2022
6488,0.13,0.0,0.3545,2021-12-31,2022-02-24,0.4,4022,2021
6489,0.39,1.0,0.3632,2021-12-31,2021-11-25,1.1,4022,2021
6490,0.97,1.0,0.3595,2021-12-31,2021-08-26,2.7,4022,2021
6491,0.76,0.0,0.3498,2021-12-31,2021-05-27,2.2,4022,2021
6492,-12.53,0.0,0.3421,2020-12-31,2021-02-25,-36.6,4022,2020
6493,4.64,0.0,0.5739,2020-12-31,2020-11-26,8.1,4022,2020
6494,0.23,0.0,0.5268,2020-12-31,2020-08-27,0.4,4022,2020
6495,1.9,0.0,0.5257,2020-12-31,2020-06-02,3.6,4022,2020
6496,1.5,0.0,0.5056,2019-12-31,2020-02-27,3.0,4022,2019
6497,0.3,0.0,0.4905,2019-12-31,2019-11-28,0.6,4022,2019
