,div_announced_year,div_ex_date,div_dividend(RM),div_stock_code,div_year,div_status,stock_close,dividend_y_%
1188,2019-07-26,2019-09-10,0.045,7084,2019,Y,4.524,0.995
1189,2019-08-26,2019-09-10,0.01,0032,2019,Y,0.357,2.801
1190,2019-08-21,2019-09-10,0.05,6351,2019,Y,5.267,0.949
1191,2019-08-23,2019-09-10,0.014,7231,2019,Y,0.992,1.411
1192,2019-08-27,2019-09-11,0.005,0193,2019,Y,0.071,7.042
1193,2019-07-29,2019-09-11,0.03,3417,2019,Y,0.737,4.071
1194,2019-08-20,2019-09-11,0.01,7172,2019,Y,0.632,1.582
1195,2019-08-21,2019-09-11,0.017,7090,2019,Y,1.883,0.903
1196,2019-08-27,2019-09-11,0.03,5208,2019,Y,0.603,4.975
1197,2019-04-29,2019-09-11,0.045,8583,2018,Y,0.755,5.96
1198,2019-08-26,2019-09-11,0.035,7089,2019,Y,0.837,4.182
1199,2019-08-22,2019-09-11,0.05,8494,2019,Y,0.535,9.346
1200,2019-05-31,2019-09-11,0.015,2127,2019,Y,0.752,1.995
1201,2019-08-20,2019-09-11,0.02,4405,2019,Y,1.266,1.58
1202,2019-08-23,2019-09-11,0.025,7081,2019,Y,0.416,6.01
1203,2019-08-26,2019-09-11,0.005,0210,2019,Y,0.268,1.866
1204,2019-08-26,2019-09-12,0.005,0206,2019,Y,0.251,1.992
1205,2019-08-26,2019-09-12,0.005,0040,2019,Y,0.208,2.404
1206,2019-08-27,2019-09-12,0.008,0011,2019,Y,0.198,4.04
1207,2019-08-28,2019-09-12,0.01,0099,2019,Y,0.767,1.304
1208,2019-08-27,2019-09-12,0.025,7052,2020,Y,3.465,0.722
1209,2019-08-19,2019-09-12,0.035,5263,2019,Y,1.821,1.922
1210,2019-08-28,2019-09-12,0.005,5138,2019,Y,1.229,0.407
1211,2019-08-28,2019-09-12,0.0015,0054,2020,Y,0.117,1.282
1212,2019-08-27,2019-09-12,0.03,5606,2019,Y,2.345,1.279
1213,2019-08-23,2019-09-12,0.0244,5264,2019,Y,0.678,3.599
1214,2019-08-28,2019-09-12,0.003,7107,2020,Y,0.602,0.498
1215,2019-08-28,2019-09-12,0.02,5121,2019,Y,0.799,2.503
1216,2019-08-28,2019-09-12,0.003,0054,2020,Y,0.117,2.564
1217,2019-08-28,2019-09-13,0.02,7237,2020,Y,1.829,1.093
1218,2019-08-29,2019-09-13,0.016,6633,2019,Y,0.792,2.02
1219,2019-08-27,2019-09-13,0.7,4707,2019,Y,137.309,0.51
1220,2019-07-05,2019-09-13,0.0329,8176,2019,Y,1.366,2.408
1221,2019-08-27,2019-09-13,0.16,6033,2019,Y,14.189,1.128
1222,2019-08-22,2019-09-13,0.027,5279,2019,Y,1.992,1.355
1223,2019-08-29,2019-09-13,0.08,4065,2019,Y,17.57,0.455
1224,2019-08-29,2019-09-17,0.02,5053,2019,Y,0.796,2.513
1225,2019-07-26,2019-09-17,0.09,6491,2019,Y,1.492,6.032
1226,2019-08-29,2019-09-17,0.005,9288,2019,Y,0.822,0.608
1227,2019-08-29,2019-09-17,0.03,5249,2019,Y,1.053,2.849
1228,2019-08-23,2019-09-17,0.005,0127,2019,Y,1.132,0.442
1229,2019-08-16,2019-09-17,0.01,0090,2019,Y,0.849,1.178
1230,2019-09-04,2019-09-17,0.016,5257,2019,Y,0.959,1.668
1231,2019-08-28,2019-09-17,0.035,2291,2019,Y,9.418,0.372
1232,2019-08-27,2019-09-18,0.05,5015,2019,Y,2.043,2.447
1233,2019-09-03,2019-09-18,0.125,1066,2019,Y,4.768,2.622
1234,2019-08-22,2019-09-18,0.05,3859,2019,Y,2.586,1.933
1235,2019-09-03,2019-09-18,0.25,1155,2019,Y,7.026,3.558
1236,2019-08-30,2019-09-18,0.05,5014,2019,Y,8.606,0.581
1237,2019-08-30,2019-09-18,0.015,5127,2019,Y,0.647,2.318
1238,2019-08-29,2019-09-18,0.06,4715,2019,Y,2.643,2.27
1239,2019-08-29,2019-09-18,0.1,6645,2020,Y,0.355,28.169
1240,2019-08-28,2019-09-19,0.011,0166,2019,Y,1.595,0.69
1241,2019-08-28,2019-09-19,0.04,5032,2019,Y,3.355,1.192
1242,2019-07-29,2019-09-19,0.02,7173,2019,Y,0.659,3.035
1243,2019-08-29,2019-09-19,0.03,5236,2020,Y,1.044,2.874
1244,2019-08-23,2019-09-19,0.005,5291,2019,Y,0.315,1.587
1245,2019-07-29,2019-09-19,0.08,6017,2019,Y,2.062,3.88
1246,2019-09-03,2019-09-20,0.02,5289,2020,Y,0.308,6.494
1247,2019-08-22,2019-09-20,0.01,5095,2019,Y,0.45,2.222
1248,2019-08-30,2019-09-20,0.01,7134,2019,Y,0.591,1.692
1249,2019-08-22,2019-09-20,0.01,0151,2019,Y,0.634,1.577
1250,2019-09-06,2019-09-23,0.0175,5081,2019,Y,0.532,3.289
1251,2019-08-30,2019-09-23,0.0186,5116,2019,Y,1.235,1.506
1252,2019-08-30,2019-09-23,0.0109,5269,2019,Y,0.768,1.419
1253,2019-08-30,2019-09-23,0.005,5878,2019,Y,0.851,0.588
1254,2019-09-04,2019-09-24,0.015,7167,2019,Y,1.248,1.202
1255,2019-08-28,2019-09-24,0.005,9962,2019,Y,0.243,2.058
1256,2019-08-28,2019-09-25,0.01,0113,2019,Y,0.593,1.686
1257,2019-08-20,2019-09-25,0.42,3255,2019,Y,20.799,2.019
1258,2019-09-10,2019-09-25,0.08,5827,2019,Y,0.596,13.423
1259,2019-09-05,2019-09-25,0.0016,03025,2019,Y,0.129,1.24
1260,2019-09-10,2019-09-25,0.019,5168,2019,Y,4.346,0.437
1261,2019-06-24,2019-09-26,0.01,5021,2019,Y,0.266,3.759
1262,2019-08-27,2019-09-26,0.03,7202,2019,Y,0.474,6.329
1263,2019-09-03,2019-09-26,0.03,5211,2019,Y,1.573,1.907
1264,2019-07-29,2019-09-26,0.03,1619,2019,Y,2.309,1.299
1265,2019-09-12,2019-09-27,0.035,7207,2020,Y,0.876,3.995
1266,2019-08-28,2019-09-27,0.01,5288,2019,Y,0.78,1.282
1267,2019-09-10,2019-09-27,0.3,5347,2019,Y,11.535,2.601
1268,2019-09-13,2019-09-27,0.01,1538,2019,Y,0.362,2.762
1269,2019-07-25,2019-09-27,0.005,5125,2020,Y,0.411,1.217
1270,2019-09-13,2019-09-27,0.022,7207,2020,Y,0.876,2.511
1271,2019-09-11,2019-09-27,0.006,0100,2020,Y,0.085,7.059
1272,2019-09-12,2019-09-27,0.02,6399,2020,Y,1.211,1.652
1273,2019-07-29,2019-09-27,0.04,4634,2019,Y,1.65,2.424
1274,2019-08-23,2019-09-30,0.01,5273,2019,Y,0.25,4.0
1275,2019-08-26,2019-09-30,0.015,7169,2020,Y,1.14,1.316
1276,2019-08-27,2019-09-30,0.07,4197,2019,Y,2.065,3.39
1277,2019-08-27,2019-09-30,0.01,4197,2019,Y,2.065,0.484
1278,2019-08-29,2019-09-30,0.02,5133,2019,Y,0.921,2.172
1279,2019-09-13,2019-09-30,0.005,5267,2020,Y,0.475,1.053
1280,2019-09-13,2019-10-02,0.02,5024,2019,Y,0.781,2.561
1281,2019-08-29,2019-10-02,0.015,9326,2019,Y,0.254,5.906
1282,2019-09-17,2019-10-02,0.005,03013,2019,Y,0.537,0.931
1283,2019-09-18,2019-10-02,0.0075,5216,2020,Y,0.428,1.752
1284,2019-07-24,2019-10-03,0.0384,7155,2019,Y,0.817,4.7
1285,2019-07-26,2019-10-03,0.01,7085,2019,Y,1.335,0.749
1286,2019-07-29,2019-10-03,0.07,7129,2019,Y,2.308,3.033
1287,2019-08-28,2019-10-04,0.008,5066,2019,Y,0.394,2.03
1288,2019-09-23,2019-10-04,0.14,1023,2019,Y,4.354,3.215
1289,2019-09-20,2019-10-07,0.0115,5576,2019,Y,0.265,4.34
1290,2019-08-23,2019-10-07,0.005,0084,2019,Y,1.647,0.304
1291,2019-07-29,2019-10-07,0.01,3174,2019,Y,0.132,7.576
1292,2019-09-24,2019-10-08,0.0025,7247,2020,Y,0.16,1.562
1293,2019-08-19,2019-10-08,0.048,5209,2019,Y,2.373,2.023
1294,2019-09-10,2019-10-09,0.07,7087,2020,Y,2.013,3.477
1295,2019-09-24,2019-10-09,0.015,3204,2020,Y,0.915,1.639
1296,2019-08-27,2019-10-09,0.06,1368,2019,Y,3.236,1.854
1297,2019-09-13,2019-10-09,0.0325,5248,2020,Y,1.947,1.669
1298,2019-08-30,2019-10-09,0.05,7087,2019,Y,2.013,2.484
1299,2019-09-17,2019-10-09,0.0025,03016,2019,Y,0.049,5.102
1300,2019-09-25,2019-10-11,0.0125,6009,2019,Y,0.749,1.669
1301,2019-10-01,2019-10-15,0.05,6888,2019,Y,3.997,1.251
1302,2019-09-26,2019-10-15,0.008,6963,2019,Y,0.612,1.307
1303,2019-10-02,2019-10-15,0.01,7148,2019,Y,0.963,1.038
1304,2019-07-29,2019-10-16,0.01,5207,2019,Y,0.41,2.439
1305,2019-08-30,2019-10-17,0.01,9687,2019,Y,1.368,0.731
1306,2019-09-25,2019-10-17,0.015,7033,2019,Y,0.319,4.702
1307,2019-09-26,2019-10-17,0.2225,5139,2020,Y,14.3,1.556
1308,2019-08-15,2019-10-18,0.161,2836,2019,Y,23.827,0.676
1309,2019-07-10,2019-10-21,0.005,9385,2019,Y,0.487,1.027
1310,2019-08-28,2019-10-24,0.0335,5007,2019,Y,1.471,2.277
1311,2019-08-29,2019-10-24,0.04,3476,2019,Y,4.478,0.893
1312,2019-10-07,2019-10-24,0.12,4006,2019,Y,5.64,2.128
1313,2019-08-29,2019-10-25,0.05,6742,2019,Y,0.576,8.681
1314,2019-08-29,2019-10-25,0.04,4677,2019,Y,0.807,4.957
1315,2019-10-14,2019-10-29,0.065,3182,2019,Y,5.097,1.275
1316,2019-09-27,2019-10-30,0.03,6718,2020,Y,1.038,2.89
1317,2019-09-20,2019-10-30,0.02,7088,2019,Y,1.283,1.559
1318,2019-08-28,2019-10-30,0.01,7199,2019,Y,0.464,2.155
1319,2019-09-27,2019-10-30,0.03,5027,2020,Y,0.926,3.24
1320,2019-10-08,2019-10-30,0.08,2828,2019,Y,1.199,6.672
1321,2019-08-21,2019-10-30,0.025,7210,2019,Y,0.263,9.506
1322,2019-08-27,2019-10-30,0.012,8524,2019,Y,0.71,1.69
1323,2019-10-10,2019-10-30,0.05,7048,2020,Y,3.942,1.268
1324,2019-08-28,2019-10-31,0.03,5517,2019,Y,4.862,0.617
1325,2019-10-17,2019-10-31,0.0137,5280,2020,Y,0.678,2.021
1326,2019-09-27,2019-11-01,0.34,5819,2019,Y,16.01,2.124
1327,2019-09-30,2019-11-04,0.02,1503,2019,Y,0.642,3.115
1328,2019-10-21,2019-11-04,0.0235,5106,2019,Y,1.539,1.527
1329,2019-08-30,2019-11-04,0.019,7140,2019,Y,0.542,3.506
1330,2019-10-01,2019-11-05,0.22,5274,2019,Y,9.38,2.345
1331,2019-10-23,2019-11-06,0.0231,5227,2019,Y,1.669,1.384
1332,2019-10-23,2019-11-07,0.035,5271,2019,Y,0.262,13.359
1333,2019-08-26,2019-11-07,0.09,7668,2019,Y,1.869,4.815
1334,2019-10-25,2019-11-08,0.03,5049,2019,Y,1.09,2.752
1335,2019-09-26,2019-11-08,0.045,1961,2019,Y,4.014,1.121
1336,2019-10-24,2019-11-11,0.008,5022,2020,Y,0.326,2.454
1337,2019-10-30,2019-11-12,0.011,5106,2019,Y,1.506,0.73
1338,2019-10-29,2019-11-13,0.01,5130,2019,Y,0.86,1.163
1339,2019-10-31,2019-11-13,0.29,4162,2019,Y,13.511,2.146
1340,2019-10-31,2019-11-13,0.025,6459,2020,Y,1.033,2.42
1341,2019-09-26,2019-11-14,0.012,9261,2019,Y,0.666,1.802
1342,2019-10-16,2019-11-14,0.02,5131,2019,Y,1.183,1.691
1343,2019-09-18,2019-11-14,0.045,5075,2019,Y,1.225,3.673
1344,2019-11-01,2019-11-15,0.01,7022,2019,Y,1.946,0.514
1345,2019-11-01,2019-11-15,0.015,7022,2019,Y,1.946,0.771
1346,2019-11-05,2019-11-19,0.025,5176,2020,Y,1.701,1.47
1347,2019-09-24,2019-11-20,0.01,4944,2019,Y,-0.5,-2.0
1348,2019-10-18,2019-11-21,0.045,6947,2019,Y,4.123,1.091
1349,2019-11-11,2019-11-22,0.1,2089,2019,Y,10.912,0.916
1350,2019-11-11,2019-11-22,0.2,2089,2019,Y,10.912,1.833
1351,2019-11-14,2019-11-22,0.005,03027,2020,Y,0.125,4.0
1352,2019-11-11,2019-11-25,0.05,9296,2020,Y,0.657,7.61
1353,2019-11-11,2019-11-25,0.0256,5235SS,2019,Y,6.947,0.369
1354,2019-11-11,2019-11-25,0.0624,5235SS,2019,Y,6.947,0.898
1355,2019-11-13,2019-11-26,0.07,3816,2019,Y,7.268,0.963
1356,2019-10-11,2019-11-27,0.023,7277,2019,Y,3.253,0.707
1357,2019-09-25,2019-11-27,0.04,7293,2020,Y,3.206,1.248
1358,2019-10-29,2019-11-28,0.01,8877,2019,Y,0.782,1.279
1359,2019-11-12,2019-11-28,0.7,4707,2019,Y,135.437,0.517
1360,2019-10-25,2019-11-28,0.05,6012,2019,Y,4.826,1.036
1361,2019-11-08,2019-11-28,0.03,7060,2019,Y,2.394,1.253
1362,2019-09-27,2019-11-28,0.03,7006,2019,Y,2.58,1.163
1363,2019-10-30,2019-11-29,0.015,6181,2019,Y,0.475,3.158
1364,2019-11-18,2019-11-29,0.0358,5151,2019,Y,0.379,9.446
1365,2019-11-15,2019-11-29,0.004,0205,2019,Y,0.107,3.738
1366,2019-11-19,2019-12-02,0.025,9792,2019,Y,0.562,4.448
1367,2019-09-30,2019-12-02,0.01,5147,2019,Y,0.291,3.436
1368,2019-10-10,2019-12-02,0.044,0002,2019,Y,1.853,2.375
1369,2019-11-15,2019-12-03,0.0186,5120,2020,Y,0.389,4.781
1370,2019-11-07,2019-12-03,0.025,5162,2019,Y,0.705,3.546
1371,2019-10-25,2019-12-03,0.035,9369,2019,Y,0.609,5.747
1372,2019-10-25,2019-12-03,0.015,9423,2019,Y,0.394,3.807
1373,2019-11-05,2019-12-03,0.018,5168,2020,Y,4.262,0.422
1374,2019-10-25,2019-12-03,0.05,9369,2019,Y,0.609,8.21
1375,2019-10-14,2019-12-04,0.05,3298,2019,Y,0.586,8.532
1376,2019-11-21,2019-12-04,0.0075,0186,2019,Y,0.639,1.174
1377,2019-11-21,2019-12-04,0.2,3034,2019,Y,8.734,2.29
1378,2019-11-18,2019-12-04,0.01,5102,2019,Y,2.635,0.38
1379,2019-10-24,2019-12-05,0.005,5253,2019,Y,0.775,0.645
1380,2019-11-19,2019-12-05,0.01,0213,2020,Y,0.48,2.083
1381,2019-11-19,2019-12-05,0.18,6033,2019,Y,13.702,1.314
1382,2019-11-21,2019-12-05,0.006,5281,2019,Y,0.38,1.579
1383,2019-11-19,2019-12-05,0.02,0012,2019,Y,0.716,2.793
1384,2019-10-31,2019-12-05,0.025,7214,2019,Y,0.447,5.593
1385,2019-09-26,2019-12-05,0.0072,0149,2019,Y,0.365,1.973
1386,2019-11-20,2019-12-06,0.02,7252,2019,Y,1.348,1.484
1387,2019-11-19,2019-12-06,0.01,5029,2019,Y,2.419,0.413
1388,2019-11-20,2019-12-06,0.015,7047,2020,Y,0.327,4.587
1389,2019-10-11,2019-12-06,0.01,5247,2019,Y,0.456,2.193
1390,2019-11-22,2019-12-06,0.006,0183,2020,Y,0.674,0.89
1391,2019-11-22,2019-12-06,0.16,5681,2019,Y,20.674,0.774
1392,2019-11-20,2019-12-06,0.05,6351,2019,Y,5.118,0.977
1393,2019-11-26,2019-12-09,0.0196,5109,2020,Y,1.165,1.682
1394,2019-11-22,2019-12-09,0.005,0090,2019,Y,0.806,0.62
1395,2019-11-25,2019-12-09,0.005,0192,2019,Y,0.245,2.041
1396,2019-09-26,2019-12-09,0.04,7113,2019,Y,1.277,3.132
1397,2019-11-25,2019-12-09,0.0067,5090,2020,Y,0.158,4.241
1398,2019-10-11,2019-12-09,0.005,0146,2019,Y,0.322,1.553
1399,2019-11-26,2019-12-09,0.015,0099,2020,Y,0.9,1.667
1400,2019-11-26,2019-12-10,0.0015,0209,2019,Y,0.223,0.673
1401,2019-11-26,2019-12-10,0.005,0065,2019,Y,0.472,1.059
1402,2019-11-26,2019-12-10,0.17,3301,2020,Y,8.487,2.003
1403,2019-11-27,2019-12-10,0.01,7169,2020,Y,1.149,0.87
1404,2019-11-26,2019-12-10,0.1,3867,2020,Y,10.516,0.951
1405,2019-11-25,2019-12-10,0.02,5100,2019,Y,0.583,3.431
1406,2019-11-27,2019-12-11,0.005,7204,2019,Y,0.723,0.692
1407,2019-10-25,2019-12-11,0.006,0201,2019,Y,0.502,1.195
1408,2019-06-27,2019-12-11,0.2,6432,2019,Y,3.119,6.412
1409,2019-11-11,2019-12-11,0.01,5196,2020,Y,0.266,3.759
1410,2019-11-18,2019-12-11,0.005,0199,2019,Y,0.336,1.488
1411,2019-11-27,2019-12-11,0.13,1082,2020,Y,15.465,0.841
1412,2019-11-28,2019-12-11,0.0125,03018,2019,Y,0.598,2.09
1413,2019-10-29,2019-12-11,0.0015,5239,2019,Y,0.29,0.517
1414,2019-11-25,2019-12-11,0.04,7089,2019,Y,0.903,4.43
1415,2019-11-25,2019-12-11,0.015,5127,2019,Y,0.619,2.423
1416,2019-11-21,2019-12-11,0.0196,5116,2019,Y,1.202,1.631
1417,2019-11-21,2019-12-11,0.0107,5269,2019,Y,0.743,1.44
1418,2019-10-08,2019-12-11,0.01,2453,2019,Y,3.348,0.299
1419,2019-10-08,2019-12-11,0.004,2186,2019,Y,1.668,0.24
1420,2019-10-08,2019-12-11,0.01,2186,2019,Y,1.668,0.6
1421,2019-11-26,2019-12-11,0.01,0049,2019,Y,0.399,2.506
1422,2019-11-26,2019-12-11,0.015,7161,2019,Y,1.127,1.331
1423,2019-11-27,2019-12-11,0.0184,5121,2019,Y,0.802,2.294
1424,2019-10-08,2019-12-11,0.05,2453,2019,Y,3.348,1.493
1425,2019-11-08,2019-12-11,0.015,7248,2019,Y,1.052,1.426
1426,2019-10-08,2019-12-11,0.02,2569,2019,Y,2.738,0.73
1427,2019-11-28,2019-12-12,0.0125,5081,2020,Y,0.516,2.422
1428,2019-10-24,2019-12-12,0.004,7209,2019,Y,0.098,4.082
1429,2019-11-21,2019-12-12,0.05,3107,2020,Y,1.477,3.385
1430,2019-11-22,2019-12-12,0.0037,5291,2019,Y,0.364,1.016
1431,2019-11-28,2019-12-12,0.04,4588,2019,Y,4.295,0.931
1432,2019-11-26,2019-12-12,0.02,3336,2020,Y,1.821,1.098
1433,2019-11-21,2019-12-12,0.003,7107,2020,Y,0.65,0.462
1434,2019-11-19,2019-12-12,0.04,1562,2020,Y,2.278,1.756
1435,2019-11-28,2019-12-12,0.5,3026,2019,Y,47.353,1.056
1436,2019-11-25,2019-12-12,0.0025,0040,2019,Y,0.221,1.131
1437,2019-12-05,2019-12-12,0.0028,03017,2019,Y,0.57,0.491
1438,2019-11-27,2019-12-12,0.03,0106,2020,Y,0.549,5.464
1439,2019-11-28,2019-12-12,0.025,6521,2019,Y,1.242,2.013
1440,2019-11-27,2019-12-12,0.06,2488,2020,Y,2.319,2.587
1441,2019-11-27,2019-12-12,0.025,7052,2020,Y,2.91,0.859
1442,2019-11-26,2019-12-13,0.01,2062,2020,Y,0.568,1.761
1443,2019-11-29,2019-12-13,0.04,5032,2019,Y,3.978,1.006
1444,2019-11-28,2019-12-13,0.015,7091,2019,Y,1.127,1.331
1445,2019-11-19,2019-12-13,0.04,3859,2019,Y,2.36,1.695
1446,2019-11-25,2019-12-13,0.01,7088,2020,Y,1.291,0.775
1447,2019-11-28,2019-12-13,0.0125,8869,2019,Y,2.279,0.548
1448,2019-11-29,2019-12-13,0.015,5226,2019,Y,1.193,1.257
1449,2019-11-28,2019-12-13,0.0145,7231,2019,Y,0.962,1.507
1450,2019-10-04,2019-12-13,0.01,7088,2019,Y,1.291,0.775
1451,2019-11-28,2019-12-13,0.005,0127,2019,Y,1.482,0.337
1452,2019-11-25,2019-12-13,0.0111,5279,2019,Y,1.964,0.565
1453,2019-10-25,2019-12-13,0.01,7579,2019,Y,0.557,1.795
1454,2019-11-29,2019-12-13,0.01,7134,2019,Y,0.629,1.59
1455,2019-11-29,2019-12-13,0.06,1015,2020,Y,3.602,1.666
1456,2019-11-26,2019-12-13,0.03,7237,2020,Y,2.171,1.382
1457,2019-11-21,2019-12-13,0.017,0158,2019,Y,0.481,3.534
1458,2019-11-28,2019-12-16,0.02,2038,2019,Y,3.176,0.63
1459,2019-12-02,2019-12-16,0.02,7167,2019,Y,1.668,1.199
1460,2019-08-07,2019-12-16,0.008,5020,2019,Y,0.327,2.446
1461,2019-10-25,2019-12-17,0.0015,0189,2019,Y,0.075,2.0
1462,2019-11-27,2019-12-17,0.04,6114,2019,Y,1.522,2.628
1463,2019-11-28,2019-12-17,0.001,0202,2019,Y,0.331,0.302
1464,2019-11-28,2019-12-17,0.01,7172,2019,Y,0.639,1.565
1465,2019-11-19,2019-12-18,0.07,7152,2019,Y,0.448,15.625
1466,2019-12-03,2019-12-18,0.02,5024,2019,Y,0.785,2.548
1467,2019-12-04,2019-12-18,0.02,6399,2020,Y,1.091,1.833
1468,2019-12-04,2019-12-18,0.01,5084,2019,Y,0.533,1.876
1469,2019-12-03,2019-12-18,0.2,6139,2019,Y,5.238,3.818
1470,2019-11-26,2019-12-18,0.013,0166,2020,Y,1.716,0.758
1471,2019-10-21,2019-12-19,0.025,5159,2019,Y,0.836,2.99
1472,2019-11-26,2019-12-19,0.0175,5041,2019,Y,0.974,1.797
1473,2019-11-20,2019-12-19,0.03,5236,2020,Y,1.061,2.828
1474,2019-10-30,2019-12-19,0.01,7246,2019,Y,0.438,2.283
1475,2019-11-28,2019-12-19,0.005,5161,2019,Y,0.235,2.128
1476,2019-11-25,2019-12-20,0.15,3719,2020,Y,31.803,0.472
1477,2019-10-25,2019-12-20,0.02,5005,2019,Y,1.064,1.88
1478,2019-12-06,2019-12-20,0.02,3379,2020,Y,0.777,2.574
1479,2019-11-25,2019-12-20,0.001,03024,2019,Y,0.283,0.353
1480,2019-12-09,2019-12-23,0.01,7247,2020,Y,0.215,4.651
1481,2019-12-06,2019-12-23,0.02,7076,2019,Y,0.878,2.278
1482,2019-11-22,2019-12-23,0.02,5133,2019,Y,1.197,1.671
1483,2019-12-10,2019-12-23,0.16,5258,2019,Y,3.782,4.231
1484,2019-09-25,2019-12-24,0.12,9598,2019,Y,2.662,4.508
1485,2019-12-03,2019-12-24,0.028,0820EA,2019,Y,1.7,1.647
1486,2019-12-03,2019-12-24,0.0159,0800EA,2019,Y,1.212,1.312
1487,2019-12-10,2019-12-24,0.025,7087,2020,Y,2.052,1.218
1488,2019-09-26,2019-12-26,0.1,4731,2019,Y,2.896,3.453
1489,2019-10-30,2019-12-26,0.005,4081,2019,Y,0.128,3.906
1490,2019-12-16,2019-12-30,0.02,5272,2019,Y,0.99,2.02
1491,2019-12-13,2019-12-30,0.015,6009,2020,Y,0.749,2.003
1492,2019-10-23,2019-12-30,0.005,5125,2020,Y,0.416,1.202
1493,2019-12-11,2019-12-30,0.075,7100,2019,Y,2.276,3.295
1494,2019-12-13,2019-12-30,0.0075,5216,2020,Y,0.685,1.095
1495,2019-11-18,2019-12-30,0.005,0216,2019,Y,0.251,1.992
1496,2019-11-12,2019-12-30,0.003,8966,2019,Y,0.554,0.542
1497,2019-11-27,2019-12-30,0.006,5070,2019,Y,0.405,1.481
1498,2019-12-02,2019-12-30,0.015,0097,2019,Y,3.905,0.384
1499,2019-10-29,2019-12-30,0.03,6971,2019,Y,0.577,5.199
1500,2019-11-18,2019-12-31,0.005,5072,2019,Y,0.202,2.475
1501,2019-12-09,2019-12-31,0.0115,7235,2020,Y,0.872,1.319
1502,2019-11-26,2019-12-31,0.01,0083,2019,Y,0.64,1.562
1503,2019-11-19,2019-12-31,0.035,5228,2020,Y,1.423,2.46
1504,2019-10-29,2019-12-31,0.01,2984,2019,Y,1.329,0.752
1505,2019-12-17,2020-01-02,0.002,0207,2019,Y,0.119,1.681
1506,2019-12-04,2020-01-02,0.02,7173,2020,Y,0.746,2.681
1507,2019-10-21,2020-01-02,0.035,7222,2019,Y,2.051,1.706
1508,2019-11-26,2020-01-02,0.17,2836,2019,Y,27.358,0.621
1509,2019-12-06,2020-01-02,0.01,7803,2019,Y,0.183,5.464
1510,2019-12-24,2020-01-02,0.002,03006,2019,Y,0.346,0.578
1511,2019-12-30,2020-01-03,0.01,2542,2019,Y,2.46,0.407
1512,2019-12-18,2020-01-06,0.002,0136,2019,Y,0.128,1.562
1513,2019-12-30,2020-01-07,0.002,03012,2019,Y,0.161,1.242
1514,2019-12-23,2020-01-07,0.03,7153,2019,Y,1.717,1.747
1515,2019-12-20,2020-01-07,0.015,7025,2020,Y,0.63,2.381
1516,2019-12-18,2020-01-08,0.01,3204,2020,Y,0.795,1.258
1517,2019-12-24,2020-01-09,0.22,0155,2019,Y,0.2,110.0
1518,2019-11-21,2020-01-09,0.01,5095,2019,Y,0.472,2.119
1519,2019-12-18,2020-01-10,0.02,2593,2020,Y,4.966,0.403
1520,2019-12-27,2020-01-10,0.005,7157,2020,Y,0.349,1.433
1521,2019-12-24,2020-01-13,0.01,6068,2020,Y,0.423,2.364
1522,2019-10-24,2020-01-14,0.06,9334,2019,Y,10.074,0.596
1523,2019-11-15,2020-01-14,0.03,5292,2019,Y,1.056,2.841
1524,2019-12-30,2020-01-14,0.07,7191,2019,Y,0.64,10.938
1525,2019-12-30,2020-01-15,0.08,1929,2020,Y,6.485,1.234
1526,2019-11-29,2020-01-16,0.008,6963,2019,Y,0.677,1.182
1527,2020-01-02,2020-01-16,0.005,9741,2019,Y,0.612,0.817
1528,2019-12-19,2020-01-22,0.33,3689,2019,Y,31.179,1.058
1529,2019-10-29,2020-01-22,0.0025,0078,2019,Y,0.272,0.919
1530,2020-01-13,2020-01-24,0.45,1899,2019,Y,15.73,2.861
1531,2020-01-13,2020-01-24,0.06,5398,2020,Y,3.507,1.711
1532,2020-01-13,2020-01-24,0.35,2445,2019,Y,21.822,1.604
1533,2020-01-10,2020-01-24,0.14,1163,2019,Y,12.794,1.094
1534,2019-11-27,2020-01-24,0.012,8524,2019,Y,0.662,1.813
1535,2020-01-10,2020-01-24,0.51,1163,2019,Y,12.794,3.986
1536,2019-12-10,2020-01-28,0.0275,5248,2020,Y,1.673,1.644
1537,2020-01-16,2020-01-30,0.0176,5280,2020,Y,0.724,2.431
1538,2019-11-26,2020-01-30,0.01,5191,2019,Y,0.581,1.721
1539,2019-11-28,2020-01-30,0.005,5878,2019,Y,0.932,0.536
1540,2020-01-17,2020-01-31,0.0337,5123,2019,Y,0.761,4.428
1541,2020-01-20,2020-02-03,0.011,5106,2019,Y,1.55,0.71
1542,2020-01-22,2020-02-05,0.0487,5110,2019,Y,1.017,4.789
1543,2020-01-22,2020-02-05,0.0219,5227,2019,Y,1.697,1.291
1544,2020-01-20,2020-02-05,0.0125,5111,2020,Y,0.702,1.781
1545,2020-01-16,2020-02-05,0.015,6815,2020,Y,0.596,2.517
1546,2020-01-22,2020-02-06,0.0303,5180,2019,Y,0.87,3.483
1547,2020-01-23,2020-02-07,0.0535,5235SS,2019,Y,6.91,0.774
1548,2020-01-23,2020-02-07,0.0625,5235SS,2019,Y,6.91,0.904
1549,2020-01-23,2020-02-07,0.041,5212,2019,Y,1.566,2.618
1550,2020-01-22,2020-02-10,0.01,0157,2020,Y,0.321,3.115
1551,2020-01-22,2020-02-11,0.0025,0205,2020,Y,0.112,2.232
1552,2020-01-20,2020-02-12,0.02,7033,2020,Y,0.394,5.076
