,quar_stock_code,quar_year,quar_eps,quar_dps,quar_roe(%)
3194,9598,2018,0.09,0.2,4.5
3195,9598,2019,0.157,0.2,8.299999999999999
3196,9598,2020,0.191,0.1,9.7
3197,9598,2021,0.386,0.1,18.1
3198,9598,2022,0.248,0.1,10.5
3199,9598,2023,-0.02,0.0,-0.8
3200,9679,2018,0.08,0.017,3.5
3201,9679,2019,-0.019,0.007,-0.8999999999999999
3202,9679,2020,-0.155,0.006,-7.5
3203,9679,2021,0.069,0.005,3.2
3204,9679,2022,0.072,0.0,3.3
3205,9687,2018,0.461,0.0,40.8
3206,9687,2019,0.209,0.02,16.2
3207,9687,2020,-0.122,0.0,-11.100000000000001
3208,9687,2021,0.141,0.0,12.4
3209,9687,2022,0.049,0.0,4.0
3210,9741,2018,0.032,0.0,4.3
3211,9741,2019,0.037,0.01,5.2
3212,9741,2020,-0.006,0.005,-0.9
3213,9741,2021,-0.024,0.0,-3.7
3214,9741,2022,0.033,0.0,4.800000000000001
3215,9792,2018,0.034,0.028,40.6
3216,9792,2019,0.038,0.025,46.9
3217,9792,2020,0.032,0.025,37.6
3218,9792,2021,0.038,0.0,35.9
3219,9792,2022,0.026,0.04,23.200000000000003
3220,9822,2018,0.479,0.0,14.1
3221,9822,2019,0.581,0.0,15.1
3222,9822,2020,0.591,0.148,14.0
3223,9822,2021,0.442,0.11,9.8
3224,9822,2022,0.437,0.035,11.3
3225,9822,2023,0.093,0.0,6.7
3226,9873,2018,0.064,0.015,4.5
3227,9873,2019,0.028,0.01,1.9000000000000001
3228,9873,2020,0.114,0.01,7.4
3229,9873,2021,0.363,0.05,26.3
3230,9873,2022,0.055,0.0,4.300000000000001
3231,9881,2018,0.038,0.0,3.4000000000000004
3232,9881,2019,-0.017,0.0,-1.5
3233,9881,2020,0.048,0.015,4.1
3234,9881,2021,0.203,0.0,16.299999999999997
3235,9881,2022,0.045,0.015,3.3
3236,9946,2018,-0.056,0.0,-12.3
3237,9946,2019,-0.052,0.0,-11.6
3238,9946,2020,-0.038,0.0,-9.3
3239,9946,2021,0.008,0.002,2.8
3240,9946,2022,0.004,0.0,1.6
3241,9946,2023,-0.004,0.0,-1.6
3242,9954,2018,-0.048,0.0,-245.5
3243,9954,2019,0.01,0.0,10.100000000000001
3244,9954,2020,0.009,0.003,7.8
3245,9954,2021,0.016,0.0,11.7
3246,9954,2022,0.014,0.006,9.1
3247,9954,2023,0.002,0.0,1.7
3248,9962,2018,0.016,0.005,1.8
3249,9962,2019,0.03,0.005,3.2
3250,9962,2020,0.026,0.005,2.5999999999999996
3251,9962,2021,0.033,0.01,3.4000000000000004
3252,9962,2022,0.024,0.005,2.4
3253,9997,2018,-0.027,0.0,-3.2
3254,9997,2019,0.004,0.0,0.40000000000000013
3255,9997,2020,0.024,0.0,2.5
3256,9997,2021,0.126,0.022,12.9
3257,9997,2022,0.115,0.012,10.4
3258,9997,2023,-0.012,0.0,-1.0
